start,symbol,Start_Datum,Start_Open,Ende_Datum,Ende_Open,Close,Volume,days,profit,sum
2023-01-30,nog,2023-01-31,33.49,2023-02-03,31.52,33.49,2257300.0,2.0,-5.882352941176477,-137.87561854111848
2023-01-30,fro,2023-01-31,13.58,2023-03-10,18.37,13.61,2656400.0,26.0,35.27245949926363,-102.60315904185485
2023-02-01,ati,2023-02-02,37.0,2023-02-10,38.0,36.74,1692900.0,5.0,2.7027027027027026,-99.90045633915214
2023-02-01,ypf,2023-02-02,11.91,2023-02-03,11.26,11.75,2669500.0,0.0,-5.457598656591102,-105.35805499574325
2023-02-01,enlc,2023-02-02,12.71,2023-02-07,12.6,12.6,1788600.0,2.0,-0.8654602675059103,-106.22351526324915
2023-02-01,flr,2023-02-02,37.42,2023-02-07,35.97,37.24,2465700.0,2.0,-3.8749331908070626,-110.09844845405621
2023-02-01,mtdr,2023-02-02,64.4,2023-02-03,61.15,64.38,1269700.0,0.0,-5.046583850931688,-115.1450323049879
2023-02-02,wfrd,2023-02-03,55.63,2023-02-06,56.57,55.4,1236000.0,0.0,1.689735754089516,-113.45529655089838
2023-02-02,pcvx,2023-02-03,45.1,2023-02-06,45.21,45.5,1009300.0,0.0,0.243902439024389,-113.21139411187399
2023-02-02,elf,2023-02-03,67.25,2023-02-09,72.62,67.29,3590100.0,3.0,7.98513011152417,-105.22626400034981
2023-02-02,val,2023-02-03,70.62,2023-02-06,73.45,70.45,1237500.0,0.0,4.007363353157743,-101.21890064719207
2023-02-02,axsm,2023-02-03,73.81,2023-02-06,67.95,74.29,1039200.0,0.0,-7.939303617396015,-109.1582042645881
2023-02-02,tdw,2023-02-03,41.85,2023-02-06,43.99,42.03,1126400.0,0.0,5.113500597371566,-104.04470366721652
2023-02-03,xom,2023-02-06,112.36,2023-02-21,110.81,111.92,20226600.0,9.0,-1.3794944820220694,-105.42419814923859
2023-02-03,fti,2023-02-06,13.13,2023-03-10,14.8,13.14,4964400.0,22.0,12.718964204112718,-92.70523394512587
2023-02-03,stld,2023-02-06,127.63,2023-02-27,120.84,128.18,2223700.0,13.0,-5.320065815247193,-98.02529976037306
2023-02-03,unm,2023-02-06,41.68,2023-02-10,41.38,41.55,2118200.0,3.0,-0.7197696737044078,-98.74506943407746
2023-02-03,mtdr,2023-02-06,62.01,2023-02-07,61.25,62.17,1149700.0,0.0,-1.225608772778581,-99.97067820685605
2023-02-06,insw,2023-02-07,41.68,2023-02-08,43.03,41.8,1047900.0,0.0,3.2389635316698686,-96.73171467518618
2023-02-06,asc,2023-02-07,15.6,2023-02-09,15.86,15.42,1120200.0,1.0,1.6666666666666652,-95.06504800851951
2023-02-06,hrb,2023-02-07,39.06,2023-02-10,37.47,39.37,1524000.0,2.0,-4.070660522273434,-99.13570853079294
2023-02-07,stng,2023-02-08,54.55,2023-02-27,61.45,54.67,2666900.0,11.0,12.648945921173246,-86.48676260961969
2023-02-08,vist,2023-02-09,17.0,2023-02-10,16.79,16.92,1135700.0,0.0,-1.2352941176470638,-87.72205672726675
2023-02-08,smci,2023-02-09,86.9,2023-02-23,89.33,85.22,1758000.0,8.0,2.7963176064441804,-84.92573912082257
2023-02-09,asc,2023-02-10,16.8,2023-02-13,16.21,16.76,1690100.0,0.0,-3.5119047619047614,-88.43764388272733
2023-02-09,dht,2023-02-10,10.39,2023-03-08,11.96,10.39,7483100.0,16.0,15.110683349374401,-73.32696053335293
2023-02-09,pi,2023-02-10,122.26,2023-02-13,124.07,125.51,1090300.0,0.0,1.480451496810067,-71.84650903654287
2023-02-09,wfrd,2023-02-10,65.01,2023-02-14,67.03,64.85,1688800.0,1.0,3.107214274726959,-68.73929476181591
2023-02-10,nog,2023-02-13,33.97,2023-02-15,33.64,34.11,1744700.0,1.0,-0.9714453929938132,-69.71074015480973
2023-02-10,unm,2023-02-13,42.42,2023-02-21,42.78,42.46,1483800.0,4.0,0.8486562942008472,-68.86208386060888
2023-02-13,asc,2023-02-14,17.04,2023-02-21,18.0,16.61,1333600.0,3.0,5.633802816901413,-63.22828104370746
2023-02-14,vist,2023-02-15,18.62,2023-02-16,18.62,18.43,1121300.0,0.0,0.0,-63.22828104370746
2023-02-15,btu,2023-02-16,29.5,2023-02-22,25.61,29.54,9584500.0,2.0,-13.186440677966104,-76.41472172167357
2023-02-17,calm,2023-02-21,61.39,2023-02-22,59.5,61.36,1594400.0,0.0,-3.0786773090079826,-79.49339903068156
2023-02-17,ati,2023-02-21,40.94,2023-02-23,40.39,41.24,1926200.0,1.0,-1.3434294088910532,-80.83682843957261
2023-02-17,pbf,2023-02-21,41.66,2023-03-10,45.39,41.84,4675400.0,12.0,8.953432549207884,-71.88339589036472
2023-02-21,sgml,2023-02-22,34.63,2023-02-24,33.44,34.23,3768800.0,1.0,-3.436326884204461,-75.31972277456919
2023-02-21,asc,2023-02-22,17.95,2023-02-27,17.99,18.1,1397400.0,2.0,0.2228412256267362,-75.09688154894245
2023-02-22,ypf,2023-02-23,11.52,2023-03-10,11.8,11.37,1344600.0,10.0,2.4305555555555656,-72.66632599338688
2023-02-22,parr,2023-02-23,26.2,2023-02-27,27.7,25.84,1223100.0,1.0,5.7251908396946565,-66.94113515369222
2023-02-23,tnk,2023-02-24,42.14,2023-02-27,43.52,42.32,1606500.0,0.0,3.2747982914095934,-63.66633686228262
2023-02-24,sgml,2023-02-27,35.48,2023-02-28,36.79,34.94,1063400.0,0.0,3.6922209695603225,-59.974115892722295
2023-02-24,insw,2023-02-27,47.79,2023-03-02,51.19,47.09,1035500.0,2.0,7.114459091860219,-52.859656800862076
2023-02-24,eurn,2023-02-27,18.27,2023-03-06,18.55,18.38,3173400.0,4.0,1.5325670498084354,-51.32708975105364
2023-02-24,smci,2023-02-27,98.86,2023-03-06,98.85,98.16,1945100.0,4.0,-0.010115314586288808,-51.33720506563993
2023-02-24,ati,2023-02-27,39.87,2023-03-09,41.95,39.51,1002200.0,7.0,5.216955104088301,-46.12024996155163
2023-02-27,stng,2023-02-28,62.0,2023-03-02,59.64,61.82,1362900.0,1.0,-3.806451612903225,-49.92670157445485
2023-03-01,btu,2023-03-02,27.61,2023-03-03,27.71,27.86,3028700.0,0.0,0.36218761318363424,-49.56451396127122
2023-03-01,asc,2023-03-02,18.53,2023-03-08,18.43,18.53,1757000.0,3.0,-0.5396654074473902,-50.104179368718604
2023-03-02,stng,2023-03-03,58.89,2023-03-10,59.57,58.91,1266300.0,4.0,1.1546951944302932,-48.94948417428831
2023-03-03,edu,2023-03-06,44.2,2023-03-08,38.0,45.31,2232400.0,1.0,-14.027149321266974,-62.976633495555284
2023-03-03,sgml,2023-03-06,37.93,2023-03-07,36.21,37.5,1705800.0,0.0,-4.534669127339833,-67.51130262289512
2023-03-06,ceco,2023-03-07,15.17,2023-03-08,14.76,14.56,1871300.0,0.0,-2.7027027027027035,-70.21400532559782
2023-03-07,elf,2023-03-08,73.7,2023-03-09,74.05,73.7,1569900.0,0.0,0.47489823609225823,-69.73910708950557
2023-03-07,eurn,2023-03-08,18.57,2023-03-10,18.28,18.44,1150300.0,1.0,-1.5616585891222354,-71.3007656786278
2023-03-07,tdw,2023-03-08,51.57,2023-03-09,50.34,51.78,1436400.0,0.0,-2.385107620709709,-73.6858732993375
2023-03-07,mpc,2023-03-08,130.0,2023-03-10,129.06,130.21,3592500.0,1.0,-0.7230769230769213,-74.40895022241442
2023-03-08,fslr,2023-03-09,214.65,2023-03-10,210.33,214.33,2544200.0,0.0,-2.012578616352198,-76.42152883876662
2023-03-08,smci,2023-03-09,102.5,2023-03-10,98.01,102.35,1461000.0,0.0,-4.380487804878044,-80.80201664364466
2023-03-08,dht,2023-03-09,11.99,2023-03-10,11.7,11.79,2439900.0,0.0,-2.4186822351960044,-83.22069887884066
2023-03-16,vips,2023-03-17,15.37,2023-03-20,14.56,15.32,6011400.0,0.0,-5.270006506180864,-88.49070538502153
2023-03-16,smci,2023-03-17,96.85,2023-03-20,95.49,97.23,1544300.0,0.0,-1.404233350542075,-89.8949387355636
2023-03-16,tcom,2023-03-17,37.89,2023-03-20,35.21,37.39,3706300.0,0.0,-7.073106360517286,-96.96804509608089
2023-03-16,pcg,2023-03-17,16.2,2023-03-20,16.11,16.16,17443400.0,0.0,-0.5555555555555547,-97.52360065163644
2023-03-16,bj,2023-03-17,75.63,2023-03-20,75.4,75.85,1727600.0,0.0,-0.30411212481818034,-97.82771277645462
2023-03-16,apls,2023-03-17,64.03,2023-03-20,63.35,64.89,1704800.0,0.0,-1.0620021864750893,-98.8897149629297
2023-03-16,sfm,2023-03-17,32.96,2023-03-20,32.3,33.28,1256900.0,0.0,-2.002427184466031,-100.89214214739573
2023-03-16,fslr,2023-03-17,205.69,2023-03-20,200.69,206.56,2068700.0,0.0,-2.4308425300209056,-103.32298467741664
2023-03-16,srpt,2023-03-17,119.31,2023-03-20,123.89,149.67,1913500.0,0.0,3.8387394183220165,-99.48424525909462
2023-03-16,aso,2023-03-17,64.18,2023-03-20,63.79,64.95,4947400.0,0.0,-0.6076659395450416,-100.09191119863966
2023-03-20,pcg,2023-03-21,16.12,2023-03-23,15.55,16.0,13050200.0,1.0,-3.535980148883376,-103.62789134752305
2023-03-20,agi,2023-03-21,11.26,2023-03-23,11.3,11.39,4345800.0,1.0,0.3552397868561361,-103.27265156066692
2023-03-20,on,2023-03-21,80.89,2023-03-23,80.12,79.98,4822200.0,1.0,-0.9519100012362417,-104.22456156190316
2023-03-20,sfm,2023-03-21,33.09,2023-03-23,32.34,32.72,1451000.0,1.0,-2.266545784224841,-106.491107346128
2023-03-20,aso,2023-03-21,65.01,2023-03-23,63.96,63.86,1808100.0,1.0,-1.6151361329026368,-108.10624347903064
2023-03-20,apls,2023-03-21,63.15,2023-03-23,61.98,63.05,1342200.0,1.0,-1.8527315914489337,-109.95897507047957
2023-03-20,fslr,2023-03-21,208.6,2023-03-23,208.31,204.68,2945700.0,1.0,-0.1390220517737258,-110.09799712225329
2023-03-20,bj,2023-03-21,75.89,2023-03-23,75.41,75.85,1762700.0,1.0,-0.6324943997891738,-110.73049152204247
2023-03-20,smci,2023-03-21,99.99,2023-03-23,114.0,98.52,1540900.0,1.0,14.011401140114016,-96.71909038192845
2023-03-20,pwr,2023-03-21,159.86,2023-03-22,160.96,157.29,1000500.0,0.0,0.6881020893281585,-96.0309882926003
2023-03-21,cprx,2023-03-22,16.74,2023-03-23,16.47,16.53,1755300.0,0.0,-1.612903225806449,-97.64389151840675
2023-03-23,on,2023-03-24,79.82,2023-03-27,78.05,80.97,6181500.0,0.0,-2.217489351039835,-99.86138086944658
2023-03-23,fslr,2023-03-24,208.03,2023-04-27,200.59,210.19,2415900.0,22.0,-3.5764072489544767,-103.43778811840106
2023-03-23,peri,2023-03-24,38.35,2023-03-27,38.55,38.21,1104200.0,0.0,0.5215123859191545,-102.9162757324819
2023-03-23,hlit,2023-03-24,13.89,2023-03-27,14.16,13.98,1401500.0,0.0,1.9438444924406015,-100.9724312400413
2023-03-23,manu,2023-03-24,23.86,2023-03-28,22.22,23.76,3231200.0,1.0,-6.873428331936298,-107.8458595719776
2023-03-23,aso,2023-03-24,63.45,2023-03-29,64.19,63.97,1405600.0,2.0,1.1662726556343497,-106.67958691634325
2023-03-23,agi,2023-03-24,11.69,2023-04-03,12.27,11.59,5005000.0,5.0,4.961505560307956,-101.7180813560353
2023-03-23,vips,2023-03-24,15.29,2023-04-03,15.09,15.32,4035400.0,5.0,-1.3080444735120949,-103.0261258295474
2023-03-23,tcom,2023-03-24,36.99,2023-03-27,36.03,37.39,3379900.0,0.0,-2.5952960259529623,-105.62142185550036
2023-03-23,smci,2023-03-24,112.82,2023-04-06,99.84,114.0,2062000.0,8.0,-11.505052295692245,-117.12647415119261
2023-03-24,lly,2023-03-27,327.8,2023-03-28,335.8,336.13,2791900.0,0.0,2.440512507626601,-114.685961643566
2023-03-24,vrtx,2023-03-27,314.68,2023-03-31,313.0,314.39,2376600.0,3.0,-0.5338756832337634,-115.21983732679976
2023-03-24,rmbs,2023-03-27,44.56,2023-03-28,45.12,44.34,1069200.0,0.0,1.2567324955116588,-113.9631048312881
2023-03-24,elf,2023-03-27,78.53,2023-03-28,79.39,78.48,1390200.0,0.0,1.0951228829746587,-112.86798194831344
2023-03-27,fwonk,2023-03-28,73.47,2023-03-30,74.46,73.68,1012627.0,1.0,1.347488770926902,-111.52049317738654
2023-03-27,bj,2023-03-28,75.46,2023-03-31,75.11,75.16,1878700.0,2.0,-0.46382189239331345,-111.98431506977985
2023-03-27,cprx,2023-03-28,16.63,2023-04-21,16.4,16.44,1190700.0,16.0,-1.3830426939266414,-113.3673577637065
2023-03-27,sfm,2023-03-28,33.97,2023-03-30,34.11,34.08,1343900.0,1.0,0.41212834854283364,-112.95522941516366
2023-03-28,sgml,2023-03-29,37.07,2023-03-30,38.59,36.95,2212100.0,0.0,4.100350687887788,-108.85487872727587
2023-03-29,mpc,2023-03-30,135.02,2023-04-05,125.5,134.08,4418800.0,3.0,-7.05080728780922,-115.9056860150851
2023-03-29,calm,2023-03-30,58.0,2023-04-04,61.02,57.96,3381400.0,2.0,5.206896551724143,-110.69878946336095
2023-03-29,tko,2023-03-30,89.26,2023-04-17,104.8,89.32,1224100.0,10.0,17.409814026439605,-93.28897543692135
2023-03-30,cah,2023-03-31,75.27,2023-04-11,79.9,75.35,1696300.0,5.0,6.15118905274347,-87.13778638417787
2023-03-30,apls,2023-03-31,66.54,2023-05-16,82.5,66.02,1259100.0,30.0,23.98557258791703,-63.15221379626084
2023-03-31,lnth,2023-04-03,82.09,2023-04-04,82.8,82.56,1126900.0,0.0,0.8649043732488655,-62.287309423011976
2023-03-31,elf,2023-04-03,81.84,2023-04-04,83.19,82.35,1399800.0,0.0,1.6495601173020458,-60.63774930570993
2023-04-03,vlo,2023-04-04,136.55,2023-04-05,127.61,138.53,6276100.0,0.0,-6.547052361772253,-67.18480166748219
2023-04-03,xom,2023-04-04,116.26,2023-05-03,109.08,116.13,28087700.0,19.0,-6.175812833304668,-73.36061450078685
2023-04-03,rvnc,2023-04-04,33.8,2023-04-05,33.11,33.79,1091000.0,0.0,-2.0414201183431886,-75.40203461913003
2023-04-04,hes,2023-04-05,141.5,2023-04-19,144.05,140.92,1697700.0,8.0,1.8021201413427643,-73.59991447778727
2023-04-04,hlit,2023-04-05,14.46,2023-04-18,15.57,14.55,1011700.0,7.0,7.676348547717837,-65.92356593006943
2023-04-04,calm,2023-04-05,57.0,2023-04-06,55.6,56.86,1465300.0,0.0,-2.4561403508771904,-68.37970628094662
2023-04-05,mpc,2023-04-06,132.95,2023-04-20,125.06,132.71,6391300.0,8.0,-5.934561865362909,-74.31426814630953
2023-04-05,extr,2023-04-06,18.66,2023-04-12,19.06,19.02,1289900.0,2.0,2.14362272240085,-72.17064542390868
2023-04-10,vist,2023-04-11,21.5,2023-04-12,21.55,21.2,1179700.0,0.0,0.23255813953488702,-71.9380872843738
2023-04-11,ypf,2023-04-12,12.51,2023-04-24,11.44,12.41,2158300.0,7.0,-8.553157474020786,-80.49124475839457
2023-04-11,vrna,2023-04-12,21.45,2023-04-13,21.51,21.29,1281300.0,0.0,0.27972027972029034,-80.21152447867428
2023-04-12,smci,2023-04-13,108.13,2023-04-17,109.15,108.11,1495400.0,1.0,0.9433089799315734,-79.2682154987427
2023-04-14,axsm,2023-04-17,68.99,2023-04-19,72.85,68.5,1255700.0,1.0,5.59501377011161,-73.6732017286311
2023-04-14,elf,2023-04-17,90.05,2023-04-18,91.55,90.14,1076300.0,0.0,1.6657412548584118,-72.00746047377268
2023-04-17,stng,2023-04-18,59.8,2023-04-20,59.83,59.6,1139700.0,1.0,0.05016722408026946,-71.95729324969241
2023-04-17,asc,2023-04-18,16.83,2023-04-19,16.73,16.64,1388900.0,0.0,-0.5941770647652875,-72.5514703144577
2023-04-18,vrna,2023-04-19,21.84,2023-04-20,22.01,22.0,1907000.0,0.0,0.7783882783882862,-71.77308203606941
2023-04-18,smci,2023-04-19,113.5,2023-04-25,97.99,115.88,1525100.0,3.0,-13.665198237885468,-85.43828027395487
2023-04-18,lnth,2023-04-19,90.79,2023-04-20,89.27,90.79,1151100.0,0.0,-1.67419319308295,-87.11247346703783
2023-04-19,edu,2023-04-20,44.59,2023-05-02,42.99,42.71,4574500.0,7.0,-3.588248486207673,-90.7007219532455
2023-04-19,hes,2023-04-20,143.26,2023-05-03,134.88,144.94,1681000.0,8.0,-5.849504397598769,-96.55022635084427
2023-04-19,pcvx,2023-04-20,45.68,2023-04-27,41.98,45.79,5848700.0,4.0,-8.099824868651496,-104.65005121949577
2023-04-19,arry,2023-04-20,20.35,2023-04-27,20.68,21.03,2225700.0,4.0,1.621621621621613,-103.02842959787415
2023-04-20,elf,2023-04-21,95.68,2023-04-24,96.61,95.33,1025900.0,0.0,0.9719899665551762,-102.05643963131898
2023-04-21,akro,2023-04-24,46.05,2023-04-25,44.72,46.3,1693800.0,0.0,-2.888165038002168,-104.94460466932115
2023-04-21,tmdx,2023-04-24,89.36,2023-04-25,85.92,88.73,2077100.0,0.0,-3.8495971351835245,-108.79420180450468
2023-04-24,ypf,2023-04-25,11.32,2023-04-26,11.31,11.43,1504500.0,0.0,-0.0883392226148391,-108.88254102711952
2023-04-24,eurn,2023-04-25,17.59,2023-04-26,17.28,17.83,1349300.0,0.0,-1.7623649801023236,-110.64490600722183
2023-04-24,elf,2023-04-25,94.3,2023-04-27,93.68,94.84,1265200.0,1.0,-0.6574761399787808,-111.30238214720062
2023-04-25,agi,2023-04-26,12.96,2023-05-03,13.52,12.82,1820600.0,4.0,4.3209876543209775,-106.98139449287964
2023-04-25,hims,2023-04-26,11.22,2023-05-10,10.76,11.19,3386800.0,9.0,-4.099821746880577,-111.08121623976022
2023-04-26,wfrd,2023-04-27,62.28,2023-04-28,63.3,61.76,1510800.0,0.0,1.6377649325626142,-109.4434513071976
2023-04-26,pcar,2023-04-27,73.28,2023-05-02,74.07,73.1,4119200.0,2.0,1.078056768558941,-108.36539453863867
2023-04-26,lvs,2023-04-27,62.21,2023-05-10,62.57,61.8,3583400.0,8.0,0.5786850988587035,-107.78670943977997
2023-04-26,lnth,2023-04-27,84.89,2023-04-28,84.52,84.89,1672200.0,0.0,-0.4358581693956939,-108.22256760917567
2023-04-27,wnc,2023-04-28,25.88,2023-05-01,25.85,25.99,1154200.0,0.0,-0.11591962905717769,-108.33848723823284
2023-04-27,oi,2023-04-28,22.51,2023-05-01,22.75,22.65,1386600.0,0.0,1.0661928031985715,-107.27229443503427
2023-04-28,vktx,2023-05-01,21.39,2023-05-03,21.31,21.31,3504700.0,1.0,-0.3740065451145481,-107.64630098014882
2023-04-28,pcvx,2023-05-01,43.0,2023-05-05,49.79,42.83,1366600.0,3.0,15.790697674418603,-91.85560330573023
2023-05-01,imvt,2023-05-02,17.53,2023-05-05,18.99,17.62,1313200.0,2.0,8.328579577866499,-83.52702372786374
2023-05-01,unm,2023-05-02,41.44,2023-05-12,43.76,41.83,1807300.0,7.0,5.5984555984556,-77.92856812940813
2023-05-02,edu,2023-05-03,42.07,2023-05-05,41.0,42.15,2511600.0,1.0,-2.5433800808176854,-80.47194821022582
2023-05-02,lpg,2023-05-03,21.9,2023-05-04,21.78,21.88,1049500.0,0.0,-0.5479452054794405,-81.01989341570525
2023-05-02,lly,2023-05-03,415.03,2023-05-09,431.77,404.2,3884600.0,3.0,4.033443365539843,-76.98645005016542
2023-05-02,ptct,2023-05-03,55.06,2023-05-04,55.2,54.97,1088700.0,0.0,0.25426807119506095,-76.73218197897036
2023-05-03,akro,2023-05-04,44.9,2023-05-05,45.0,45.02,1121700.0,0.0,0.22271714922049313,-76.50946482974987
2023-05-03,elf,2023-05-04,92.41,2023-05-05,89.5,92.47,1302100.0,0.0,-3.149009847419107,-79.65847467716898
2023-05-04,acgl,2023-05-05,73.25,2023-05-12,77.79,72.92,3000600.0,4.0,6.197952218430043,-73.46052245873894
2023-05-04,lnth,2023-05-05,96.19,2023-05-10,98.49,94.86,3415200.0,2.0,2.3911009460442845,-71.06942151269465
2023-05-04,vips,2023-05-05,15.07,2023-05-08,14.9,15.0,5090400.0,0.0,-1.1280690112806897,-72.19749052397533
2023-05-04,smci,2023-05-05,138.2,2023-05-15,136.0,136.4,2122800.0,5.0,-1.5918958031837835,-73.78938632715912
2023-05-04,vktx,2023-05-05,21.91,2023-05-19,23.28,21.67,2329800.0,9.0,6.2528525787311775,-67.53653374842794
2023-05-05,imvt,2023-05-08,19.17,2023-05-09,19.16,19.2,1113500.0,0.0,-0.052164840897243415,-67.58869858932519
2023-05-08,edu,2023-05-09,40.51,2023-05-10,40.49,41.95,2032500.0,0.0,-0.04937052579608991,-67.63806911512128
2023-05-08,axsm,2023-05-09,77.73,2023-05-11,80.99,77.73,2774100.0,1.0,4.194004888717343,-63.44406422640394
2023-05-09,th,2023-05-10,14.4,2023-05-11,13.81,14.23,1415000.0,0.0,-4.0972222222222205,-67.54128644862615
2023-05-09,fti,2023-05-10,14.27,2023-05-17,13.61,14.13,6554800.0,4.0,-4.625087596355993,-72.16637404498215
2023-05-09,rvnc,2023-05-10,33.95,2023-05-18,31.88,37.61,2678500.0,5.0,-6.097201767304871,-78.26357581228702
2023-05-09,elf,2023-05-10,87.05,2023-05-11,88.5,86.55,1032900.0,0.0,1.6657093624353851,-76.59786644985164
2023-05-10,tmdx,2023-05-11,78.01,2023-05-12,77.07,78.28,1017800.0,0.0,-1.2049737213177951,-77.80284017116944
2023-05-10,hlit,2023-05-11,16.09,2023-05-17,16.34,16.08,2996200.0,3.0,1.5537600994406464,-76.24908007172878
2023-05-10,etnb,2023-05-11,18.06,2023-05-15,17.91,18.12,1264200.0,1.0,-0.8305647840531484,-77.07964485578194
2023-05-11,maxn,2023-05-12,36.7,2023-05-16,32.98,36.36,5855500.0,1.0,-10.136239782016364,-87.2158846377983
2023-05-11,vips,2023-05-12,15.8,2023-05-19,14.76,16.06,5395000.0,4.0,-6.582278481012664,-93.79816311881096
2023-05-11,agi,2023-05-12,13.27,2023-05-19,12.7,13.25,2437300.0,4.0,-4.295403165033913,-98.09356628384488
2023-05-12,fslr,2023-05-15,228.08,2023-05-22,205.52,231.69,23871100.0,4.0,-9.891266222378112,-107.98483250622299
2023-05-12,th,2023-05-15,15.34,2023-05-16,15.32,15.34,1282400.0,0.0,-0.13037809647978862,-108.11521060270277
2023-05-15,sgml,2023-05-16,40.85,2023-05-17,40.7,40.91,1030400.0,0.0,-0.3671970624234971,-108.48240766512627
2023-05-15,srpt,2023-05-16,153.79,2023-05-23,149.0,157.19,7881500.0,4.0,-3.114636842447488,-111.59704450757376
2023-05-15,smci,2023-05-16,137.83,2023-06-14,243.17,137.84,1001900.0,19.0,76.42748313139373,-35.16956137618003
2023-05-16,pcvx,2023-05-17,47.95,2023-05-18,47.6,48.25,1050000.0,0.0,-0.729927007299273,-35.8994883834793
2023-05-16,akro,2023-05-17,46.89,2023-05-18,46.5,46.4,1050600.0,0.0,-0.831733845169547,-36.731222228648846
2023-05-16,th,2023-05-17,15.94,2023-05-18,16.14,15.88,1037500.0,0.0,1.2547051442910984,-35.476517084357745
2023-05-17,rmbs,2023-05-18,55.71,2023-06-26,59.36,53.55,2027200.0,24.0,6.551786034823189,-28.924731049534557
2023-05-17,arry,2023-05-18,23.08,2023-06-06,23.05,22.68,2423500.0,11.0,-0.1299826689774592,-29.054713718512016
2023-05-17,extr,2023-05-18,17.56,2023-06-20,24.81,17.76,2050900.0,20.0,41.287015945330296,12.23230222681828
2023-05-17,imvt,2023-05-18,21.17,2023-05-22,21.37,21.12,2910900.0,1.0,0.9447331128956035,13.177035339713884
2023-05-18,akro,2023-05-19,46.06,2023-05-22,45.86,45.6,1017500.0,0.0,-0.43421623968737044,12.742819100026514
2023-05-18,apls,2023-05-19,88.45,2023-05-23,87.26,87.5,1346300.0,1.0,-1.3453928773318233,11.39742622269469
2023-05-18,aehr,2023-05-19,31.97,2023-05-23,32.04,31.89,1405800.0,1.0,0.21895527056615666,11.616381493260848
2023-05-19,tgls,2023-05-22,44.16,2023-05-23,45.73,43.97,1077200.0,0.0,3.555253623188407,15.171635116449256
2023-05-19,fti,2023-05-22,13.92,2023-06-01,13.16,13.88,6962800.0,6.0,-5.459770114942527,9.711865001506728
2023-05-19,acgl,2023-05-22,75.97,2023-05-25,71.62,76.02,2176000.0,2.0,-5.7259444517572655,3.985920549749463
2023-05-22,imvt,2023-05-23,23.89,2023-05-30,20.96,23.75,3078000.0,3.0,-12.264545835077437,-8.278625285327973
2023-05-22,vktx,2023-05-23,24.48,2023-05-24,22.7,24.35,3246100.0,0.0,-7.271241830065364,-15.549867115393337
2023-05-22,vygr,2023-05-23,13.48,2023-05-24,12.27,13.85,1158700.0,0.0,-8.976261127596445,-24.52612824298978
2023-05-22,celh,2023-05-23,43.9,2023-06-20,48.14,43.74,3069000.0,17.0,9.658314350797271,-14.86781389219251
2023-05-23,srpt,2023-05-24,134.74,2023-05-25,129.3,146.91,1299800.0,0.0,-4.037405373311561,-18.905219265504073
2023-05-23,akro,2023-05-24,44.41,2023-05-25,43.86,44.34,1006100.0,0.0,-1.2384598063499148,-20.143679071853988
2023-05-24,lly,2023-05-25,426.38,2023-06-02,439.96,425.77,3133000.0,4.0,3.1849523898869516,-16.958726681967036
2023-05-24,ne,2023-05-25,39.36,2023-06-01,37.92,39.99,1453900.0,3.0,-3.658536585365848,-20.617263267332884
2023-05-24,ypf,2023-05-25,11.15,2023-05-26,11.29,11.38,1310700.0,0.0,1.2556053811659085,-19.361657886166977
2023-05-25,elf,2023-05-26,103.33,2023-06-02,103.24,104.15,4106900.0,3.0,-0.0870995838575471,-19.448757470024525
2023-05-26,etnb,2023-05-30,17.9,2023-06-09,20.12,17.69,1005400.0,7.0,12.402234636871523,-7.046522833153002
2023-05-31,imvt,2023-06-01,21.0,2023-06-02,20.82,21.01,2158800.0,0.0,-0.8571428571428558,-7.903665690295858
2023-05-31,hlit,2023-06-01,17.59,2023-06-02,17.64,17.61,2903700.0,0.0,0.28425241614554125,-7.619413274150316
2023-06-01,aehr,2023-06-02,39.19,2023-06-09,43.4,38.53,2373700.0,4.0,10.742536361316665,3.1231230871663485
2023-06-01,fti,2023-06-02,14.23,2023-08-22,18.36,14.02,3822100.0,54.0,29.023190442726627,32.14631352989298
2023-06-01,ypf,2023-06-02,11.52,2023-06-05,11.71,11.3,1555700.0,0.0,1.6493055555555667,33.79561908544854
2023-06-01,fslr,2023-06-02,211.76,2023-06-07,196.24,208.74,1509500.0,2.0,-7.329051756705695,26.466567328742848
2023-06-02,elf,2023-06-05,103.25,2023-06-06,104.63,105.19,1356700.0,0.0,1.3365617433413999,27.803129072084246
2023-06-05,akro,2023-06-06,52.07,2023-06-07,53.83,52.02,1481500.0,0.0,3.3800652967159555,31.1831943688002
2023-06-05,aldx,2023-06-06,11.396,2023-06-07,11.31,11.35,1056000.0,0.0,-0.7546507546507571,30.428543614149444
2023-06-06,ypf,2023-06-07,12.54,2023-07-19,15.53,12.46,2384300.0,27.0,23.843700159489636,54.272243773639076
2023-06-06,imvt,2023-06-07,21.44,2023-06-08,21.3,21.04,1150000.0,0.0,-0.6529850746268683,53.61925869901221
2023-06-06,tmdx,2023-06-07,80.0,2023-06-08,79.7,79.4,1129500.0,0.0,-0.37499999999999645,53.24425869901221
2023-06-07,wfrd,2023-06-08,64.77,2023-06-09,65.05,64.77,1277800.0,0.0,0.4322989038134957,53.6765576028257
2023-06-07,edu,2023-06-08,42.44,2023-06-13,41.07,41.09,1344300.0,2.0,-3.228086710650324,50.44847089217538
2023-06-08,arry,2023-06-09,22.96,2023-06-13,22.74,22.8,2635700.0,1.0,-0.9581881533101151,49.49028273886526
