Month,Ticker,Open,Close,Profit,qty,Gewinn
09-04,DGX,35.643176736178226,38.96780014038086,9.327517097621948,33.0,109.7125723386869
09-04,SHW,14.151199634466758,15.7254056930542,11.124188049423696,84.0,132.23330892134504
09-04,NEM,32.47368735808926,28.89742660522461,-11.012795416267364,36.0,-128.74538710312734
09-04,CLX,32.346692744000144,35.83726501464844,10.791125690263174,37.0,129.15117401398686
09-04,DXC,11.135970479796196,11.310402870178223,1.5663869682350215,107.0,18.66426577087685
09-04,SRE,14.162727745393152,14.15042781829834,-0.08684716190221907,84.0,-1.0331938759642156
09-04,TRV,27.827892133645356,28.358671188354492,1.9073634904146999,43.0,22.82349935249284
09-04,BIIB,51.470001220703125,48.34000015258789,-6.081214287704801,23.0,-71.99002456665039
09-04,TLAB,4.510000228881836,5.239999771118164,16.186241800198687,265.0,193.44987869262695
09-04,NEE,7.961202735474662,8.532238960266113,7.172738137253394,150.0,85.65543371871773
