Month,Ticker,Open,Close,Profit,qty,Gewinn
24-08,TRGP,135.35000610351562,146.89999389648438,8.533422439697064,1668.0,19265.379638671875
24-08,HIG,111.4968009320016,115.62999725341797,3.7070088889250465,2025.0,8369.722550868137
24-08,PHM,132.75017543774757,131.46200561523438,-0.9703714652469719,1701.0,-2191.176868094948
24-08,CTAS,189.83616369666603,201.27999877929688,6.028269250592647,1189.0,13606.71991324807
24-08,MCK,620.2072271970992,561.0800170898438,-9.533460352351728,364.0,-21522.304479040984
24-08,AXP,253.18841479797936,257.97589111328125,1.8908749514158636,892.0,4270.428873249284
24-08,META,520.5034351436154,520.8131713867188,0.05950705071098231,433.0,134.1157932637359
24-08,BK,65.23999786376953,68.22000122070312,4.5677551418016105,3462.0,10316.771621704102
24-08,GS,507.0005788405761,510.25,0.6409107395606454,445.0,1445.9924159436307
24-08,IT,499.82000732421875,491.9599914550781,-1.5725692757317056,451.0,-3544.867156982422
