Month,Ticker,Open,Close,SMA,PCT,ROC_7,ROC_12,Changes_6,Changes_9,PCT_3
16-01,AIV,5.26,5.22,5.09,-2.0103,0.3795,7.8788,18.0001,17.0,8.3205
16-01,ED,63.85,69.39,62.99,7.7535,1.0989,-2.636,23.0001,20.0001,-3.4071
16-01,HAS,66.34,74.28,75.09,10.2262,0.2846,22.495,2.9999,14.0001,-5.899
16-01,MAC,79.87,77.97,78.96,-3.1147,0.1892,-3.261,20.0001,15.0,5.8032
16-01,MRK,49.63,48.35,52.38,-3.9317,0.7443,-6.9939,5.9999,0.9999,7.3449
16-01,PWR,19.97,18.7,24.38,-7.6447,0.4451,-28.6721,8.9997,15.9998,-11.5974
