Month,Ticker,Open,Close,Profit,qty,Gewinn
21-11,BBWI,65.58276731989962,71.00761413574219,8.27175649569841,1067.0,5788.311552504023
21-11,SPG,124.15186028508941,128.72512817382812,3.6836080250727905,564.0,2579.3230892486336
21-11,WFC,47.68050995332213,44.355533599853516,-6.973449647924637,1468.0,-4881.065286891925
21-11,NUE,108.05452753160029,101.7265396118164,-5.8562913228538935,648.0,-4100.536172019954
21-11,AMAT,133.53146721182657,143.71600341796875,7.6270682999281565,524.0,5336.696972018504
21-11,KIM,19.892893895894964,19.638866424560547,-1.2769759526382323,3520.0,-894.1766990971496
21-11,RHI,105.73218121639152,103.85050201416016,-1.7796655479757129,662.0,-1245.6716318771655
21-11,URI,372.51377414953333,331.6302185058594,-10.975045348863425,187.0,-7645.22490536703
21-11,XOM,58.222935469948254,54.262847900390625,-6.801593800782557,1202.0,-4760.025258608271
21-11,REG,62.254504909135285,61.308441162109375,-1.519671144131264,1124.0,-1063.375651657123
