Month,Ticker,Open,Close,Profit,qty,Gewinn
17-01,OKE,35.533254592897414,34.05847930908203,-4.15040868254767,398.0,-586.9605629585224
17-01,DHR,67.06353290759742,71.74873352050781,6.986212043683761,210.0,983.8921287111825
17-01,CMI,111.91226988606502,119.00337982177734,6.336311418695733,126.0,893.4798518997529
17-01,TWX,94.54219437349671,94.49340057373047,-0.051610606343110974,149.0,-7.270276165170387
17-01,PH,125.37402594106227,129.720703125,3.4669678598189715,112.0,486.8278446010256
17-01,FMC,42.650959581898704,44.83456039428711,5.119699143451716,331.0,722.7718689005623
17-01,LRCX,5.855029747041756,6.303980827331543,7.667784788226212,2416.0,1084.6658099801264
17-01,DLR,75.18440637971723,81.82927703857422,8.838096859204036,188.0,1249.2356838651137
17-01,ROK,117.35484956656776,127.79509735107422,8.896307074710517,120.0,1252.8297341407745
17-01,ETN,56.75430370212868,59.43289566040039,4.7196279110922195,249.0,666.9693976096557
