Month,Ticker,Open,Close,Profit,qty,Gewinn
11-04,NOV,60.94761034809235,58.42591094970703,-4.137486907170011,35.0,-88.25947894348604
11-04,CAT,78.95043497971817,81.6274185180664,3.3907141094737954,27.0,72.27855553540245
11-04,CMI,78.92522643256045,85.5450210571289,8.387425572006308,27.0,178.73445486334833
11-04,EW,14.581666946411133,14.391667366027832,-1.3030031551369634,148.0,-28.119937896728516
11-04,DE,74.73474813208706,74.65814971923828,-0.10249370575706046,29.0,-2.221353972614665
11-04,SRCL,88.98999786376953,91.27999877929688,2.5733239358348956,24.0,54.96002197265625
11-04,COP,38.44502886723154,37.68550491333008,-1.9756103097866087,56.0,-42.533341418481996
11-04,EMN,34.67948092172334,37.145469665527344,7.110800618296744,62.0,152.89130211584828
11-04,FLR,63.84267208320314,60.323631286621094,-5.512051237447968,33.0,-116.12834628720755
11-04,CTSH,37.00439108796788,37.488258361816406,1.3075942060450647,58.0,28.064301883214412
