Month,Ticker,Open,Close,SMA,PCT,ROC_7,ROC_12,Changes_6,Changes_9,PCT_3
22-12,CMCSA,36.38,34.97,35.0,-4.4064,5.6186,-26.6907,-2.0002,-4.0002,2.7416
22-12,CPT,121.32,111.88,125.57,-7.0644,2.7871,-27.1654,-1.0002,-4.0003,-5.4149
22-12,EBAY,45.36,41.47,43.1,-8.8058,0.9613,-32.6416,-1.0,-3.0001,4.833
22-12,EQR,65.22,59.0,69.53,-9.2799,2.9295,-23.9714,-4.0001,-4.0002,-10.7674
22-12,EW,78.0,74.61,88.67,-3.2216,4.6694,-28.0123,0.9998,0.9997,-12.3873
22-12,F,14.09,11.63,13.74,-17.0147,0.9319,-27.5664,9.0001,5.9999,-6.4559
22-12,FIS,72.69,67.85,84.1,-6.4219,18.8759,-30.5455,-3.0003,-4.0002,-16.5186
22-12,GM,40.77,33.64,37.18,-18.1546,2.3026,-29.9119,15.0001,10.9999,8.214
22-12,TER,94.37,87.35,88.07,-6.1017,1.3063,-38.8696,0.9999,0.9999,12.6022
22-12,VFC,33.22,27.61,37.56,-15.9357,3.493,-54.2451,-2.0004,3.9995,-19.6026
