Month,Ticker,Open,Close,SMA,PCT,ROC_7,ROC_12,Changes_6,Changes_9,PCT_3
13-02,APD,81.54,79.87,77.22,-1.1442,0.3279,-0.6816,7.0001,3.0,12.2516
13-02,CSX,7.41,7.65,6.93,4.2373,1.107,-2.306,7.0,8.0,7.9055
13-02,GHC,234.71,240.81,217.89,3.5006,1.3489,1.8405,9.0001,7.0,15.0273
13-02,GME,6.07,6.26,6.0,8.4295,6.6523,-0.6849,18.0004,14.0001,2.9808
13-02,HUM,74.77,68.26,70.33,-8.1091,3.8165,-16.4682,9.0002,0.9999,0.948
13-02,LDOS,30.07,29.19,28.71,-2.1279,1.6694,-5.9098,6.0001,4.0,10.0957
13-02,MCD,95.58,95.9,89.9,0.6747,2.6423,-3.7961,18.0001,18.0,9.498
13-02,PAYX,32.75,33.11,32.74,1.4541,1.7968,3.6179,11.0,15.0001,1.039
13-02,SEE,18.83,22.21,16.78,17.6916,0.7924,-6.0713,12.0002,1.0,14.8247
13-02,WU,14.39,14.03,15.07,-1.2495,5.8131,-25.4974,3.9999,1.9998,11.8663
