Month,Ticker,Open,Close,Profit,qty,Gewinn
20-08,REGN,634.8400268554688,619.9299926757812,-2.3486285597870786,82.0,-1222.622802734375
20-08,NEM,59.82296332773477,58.16313552856445,-2.7745663317898464,880.0,-1460.6484632698778
20-08,AMZN,159.02549743652344,172.54800415039062,8.503357594756041,331.0,4475.949722290039
20-08,BIO,531.1900024414062,508.5899963378906,-4.254599295853381,99.0,-2237.400604248047
20-08,DPZ,369.19477958970856,389.69122314453125,5.551661260649644,142.0,2910.494984784822
20-08,EQIX,719.907295165324,734.618408203125,2.0434732550421932,73.0,1073.9112517594772
20-08,NOW,443.7200012207031,482.0199890136719,8.631566683404612,118.0,4519.3985595703125
20-08,ROL,33.407892673186126,34.94059753417969,4.587852565222537,1576.0,2415.5428609258533
20-08,FAST,42.50998142200525,43.84711456298828,3.1454568933094595,1238.0,1655.370828536997
20-08,MKTX,501.05904196870847,468.2579345703125,-6.546355748719216,105.0,-3444.116276831577
