Month,Ticker,Open,Close,SMA,PCT,ROC_7,ROC_12,Changes_6,Changes_9,PCT_3
23-04,CZR,48.88,45.29,48.59,-6.8148,17.0824,-36.9054,18.0005,20.0004,18.9129
23-04,EW,82.31,87.98,76.91,6.2981,3.2935,-29.7231,11.0,8.9999,11.602
23-04,FIS,54.5,58.72,65.88,8.1159,8.2449,-45.8972,10.9998,0.9996,-18.9944
23-04,HAS,53.6,59.22,58.2,10.9118,8.7377,-34.4604,5.9998,3.9996,-11.093
23-04,LUV,32.07,30.29,35.35,-6.9307,6.9885,-28.952,9.0001,6.9999,-2.2665
23-04,LYV,69.83,67.78,72.55,-3.0961,6.0759,-40.4964,14.0,11.9999,1.8865
23-04,MOS,46.7,42.85,48.36,-6.3291,8.3295,-31.0075,3.0,1.0,6.2637
23-04,NWL,12.41,12.15,13.74,-2.1241,8.0729,-41.8963,11.9999,9.9996,-3.0568
23-04,VFC,22.94,23.51,27.6,2.9258,10.3229,-59.7081,2.9998,-0.0006,-16.1167
23-04,ZION,30.29,27.86,47.25,-5.8214,6.0838,-54.3472,4.9996,0.9996,-42.3714
