Month,Ticker,Open,Close,SMA,PCT,ROC_7,ROC_12,Changes_6,Changes_9,PCT_3
11-01,DTE,38.77,39.37,39.54,2.1025,0.3883,3.9623,12.0,18.0,-1.1394
11-01,FHN,11.93,11.33,10.96,-3.5079,3.4894,-12.0896,6.0001,8.9999,4.8469
11-01,GPS,22.32,19.27,19.5,-13.5367,4.8113,5.6802,11.0001,14.0,17.8699
11-01,LEG,22.99,22.53,21.45,-0.9283,0.1732,11.5686,19.0001,21.0001,0.7848
11-01,MCHP,17.19,18.24,15.47,6.6195,1.3395,17.7686,6.0002,15.0002,8.8139
11-01,MOLX,22.97,26.15,20.38,14.4891,1.8818,5.4292,24.0002,15.0001,9.1315
11-01,SPGI,36.65,38.98,32.38,6.9386,0.7716,8.6541,18.0003,7.0001,10.0216
11-01,T,22.42,20.79,20.6,-6.3723,1.8636,4.8181,32.0002,20.0001,2.9145
11-01,WMT,18.08,18.69,17.48,3.9609,2.3635,0.8979,18.0001,13.0,0.9137
11-01,XRAY,34.46,35.48,31.23,3.9239,0.8911,-2.8433,13.0001,9.0,7.1305
