Month,Ticker,Open,Close,Profit,qty,Gewinn
10-05,FITB,9.762407606250028,8.449487686157227,-13.448730815667354,198.0,-259.9581441783746
10-05,COF,34.89727375116202,32.99636459350586,-5.447156620917592,55.0,-104.55000367108873
10-05,A,23.384522126600746,20.73213768005371,-11.342478722410373,83.0,-220.14790906340394
10-05,ROK,45.332530067823974,39.75542449951172,-12.30265674553815,42.0,-234.23843386911471
10-05,PFG,18.236299736985007,16.762849807739258,-8.079763715757798,106.0,-156.1856925000494
10-05,SPG,45.53885188467884,43.349395751953125,-4.807886106286181,42.0,-91.95715757448009
10-05,EOG,41.851407882312444,38.891178131103516,-7.073190368011496,46.0,-136.17056855561069
10-05,DOV,26.69407718156647,22.930870056152344,-14.09753594333952,72.0,-270.9509130298171
10-05,MTB,58.26750463118134,52.89845275878906,-9.214487399755706,33.0,-177.17871178894512
10-05,VTR,28.327759506781,27.952669143676758,-1.3241088234120815,68.0,-25.50614469108845
