Month,Ticker,Open,Close,Profit,qty,Gewinn
16-05,TSN,54.18075246728725,52.48710632324219,-3.1259184616670566,222.0,-375.98944397800364
16-05,AMZN,33.19599914550781,36.13949966430664,8.86703396363098,363.0,1068.4906883239746
16-05,CPB,47.447625111145975,46.57865524291992,-1.8314296367636786,254.0,-220.71834652941737
16-05,AIZ,71.4650047412817,73.8955307006836,3.4010016065917914,169.0,410.75888713891953
16-05,ULTA,208.2899932861328,233.00999450683594,11.868069526866172,57.0,1409.0400695800781
16-05,EQIX,281.99964693106216,309.8891906738281,9.889921510995318,42.0,1171.3608371961705
16-05,NI,17.332632490197156,18.226377487182617,5.156429627703339,696.0,622.046517901881
16-05,AWK,62.436486154022546,63.61101150512695,1.8811522291741538,193.0,226.68339276315055
16-05,NOC,180.64839218319585,185.7132110595703,2.803688876033958,66.0,334.27804584071436
16-05,CINF,52.20188910673545,54.803260803222656,4.983290338723697,231.0,600.9168618885446
