Month,Ticker,Open,Close,SMA,PCT,ROC_7,ROC_12,Changes_6,Changes_9,PCT_3
23-05,AAL,13.6,14.78,14.72,8.5421,4.2793,-27.3308,7.0,12.0001,-14.9736
23-05,BAX,47.59,40.72,44.29,-15.4464,9.5491,-32.9018,6.9999,2.9998,5.9622
23-05,CCL,9.27,11.23,9.85,20.9689,1.7149,-46.763,-0.9999,4.0002,-13.2917
23-05,CZR,45.54,41.01,47.7,-8.9159,6.2843,-31.6687,12.0001,19.0001,-11.5513
23-05,EQR,63.33,60.8,61.2,-3.8355,3.9008,-22.3926,2.0,-2.0002,0.0752
23-05,EXPE,94.22,95.71,99.72,2.322,0.4254,-46.2318,3.0001,-2.0,-17.8111
23-05,FIS,57.97,54.57,64.09,-6.6937,0.7285,-40.7766,5.9998,-3.0004,-21.1871
23-05,HAS,58.84,59.35,56.71,0.3715,14.3303,-32.7504,3.9999,4.9998,2.2183
23-05,HST,16.35,16.6,16.85,3.0164,0.4969,-20.5405,0.9999,10.9999,-14.2586
23-05,SEE,47.79,37.85,49.38,-22.7657,1.441,-25.2609,4.0,4.9998,-12.2682
