Month,Ticker,Open,Close,Profit,qty,Gewinn
21-10,FANG,81.03466690440061,91.17357635498047,12.511817272650827,801.0,8121.266469914468
21-10,OKE,49.126702246640306,54.37663269042969,10.686511008681466,1322.0,6940.408046689562
21-10,EOG,68.39802990933597,78.336669921875,14.530593974289971,950.0,9441.708011912075
21-10,NUE,94.24018323632143,106.88658142089844,13.419326820348243,689.0,8713.36834917356
21-10,MPC,57.68513623888503,61.34162139892578,6.33869554350805,1126.0,4117.202290205887
21-10,SCHW,70.0106788812469,78.70326232910156,12.416082213113718,928.0,8066.717439609123
21-10,CZR,114.83999633789062,109.45999908447266,-4.6847765804420165,565.0,-3039.6984481811523
21-10,CFG,41.18257931138591,41.65458679199219,1.146133847123514,1578.0,744.8278043967094
21-10,TXT,70.35371477219061,73.61323547363281,4.6330470423583385,923.0,3008.5376074311494
21-10,RJF,88.37504388053729,94.22401428222656,6.618350775130287,735.0,4298.993245241614
