Month,Ticker,Open,Close,Profit,qty,Gewinn
09-10,NTAP,20.115097523517537,20.46307945251465,1.729953974074789,70.0,24.358735029797778
09-10,TDC,27.530000686645508,27.8799991607666,1.2713347816619345,51.0,17.84992218017578
09-10,WBA,23.4350188921915,23.641260147094727,0.8800558508273495,60.0,12.374475294193559
09-10,PCG,29.607501369149464,30.01861000061035,1.3885286243345618,48.0,19.733214310122605
09-10,TRV,34.43119148313402,34.7663688659668,0.97347018326961,41.0,13.742272696143779
09-10,KDP,3.1713357511473297,3.0206356048583984,-4.75194549282304,449.0,-67.66436568373013
09-10,KO,16.812329852230732,16.78398323059082,-0.1686061473279435,84.0,-2.3811162177526057
09-10,CL,26.88339083501331,27.75054359436035,3.2256078285245584,53.0,45.959096245393276
09-10,CB,38.74430916750869,37.2921257019043,-3.7481206835459737,36.0,-52.27860476175812
09-10,NI,3.2107279641521433,3.0405783653259277,-5.299408754835042,444.0,-75.54642187883974
