Month,Ticker,Open,Close,Profit,qty,Gewinn
23-11,PHM,73.05538077334698,87.8134536743164,20.201212757696908,1720.0,25383.885389667408
23-11,GE,85.95192884425414,96.66615295410156,12.465367856097465,1462.0,15664.19564859693
23-11,BLDR,108.94000244140625,134.11000061035156,23.10445897271122,1153.0,29021.007888793945
23-11,ADBE,535.0,611.010009765625,14.207478460864486,234.0,17786.34228515625
23-11,AMD,98.58000183105469,121.16000366210938,22.905256047521732,1275.0,28789.502334594727
23-11,UBER,43.25,56.380001068115234,30.358383972520777,2906.0,38155.78310394287
23-11,RCL,84.55239802517941,107.2094497680664,26.796462633904007,1486.0,33668.37888993007
23-11,AMAT,132.02601322621885,148.96896362304688,12.833039476695603,952.0,16129.688777780279
23-11,KLAC,468.1383458295214,541.318359375,15.632134004277448,268.0,19612.24363018826
23-11,MSFT,337.2585179647521,376.8503723144531,11.739319317603973,372.0,14728.169818088776
