Month,Ticker,Open,Close,Profit,qty,Gewinn
21-08,CBRE,97.37999725341797,96.30000305175781,-1.1090513782308093,651.0,-703.0762252807617
21-08,AMAT,137.2381678922348,131.72801208496094,-4.015031599373047,462.0,-2545.691982960524
21-08,SYF,43.95127658250527,46.081687927246094,4.847211526931684,1442.0,3072.0531591162644
21-08,SPG,106.76936247980362,111.97457122802734,4.875189499429986,593.0,3086.6887876966694
21-08,URI,325.66809376816394,345.2483215332031,6.0123260889591235,194.0,3798.5641864176014
21-08,SCHW,65.27667697908876,69.89555358886719,7.075845192392487,971.0,4484.929188094851
21-08,DE,348.64943188124215,362.1872253417969,3.8829242851501333,181.0,2450.340616360405
21-08,IPG,31.67615268421066,33.3076057434082,5.150414178962964,2001.0,3264.5375714542843
21-08,STX,78.62263571080096,77.68253326416016,-1.1957147431419153,806.0,-757.7225719924908
21-08,KIM,18.712269158086542,18.938241958618164,1.207618373926432,3388.0,765.5958482011351
