Month,Ticker,Open,Close,SMA,PCT,ROC_7,ROC_12,Changes_6,Changes_9,PCT_3
17-08,AFL,40.04,41.28,36.79,3.4947,4.2806,10.3486,14.0001,23.0002,6.513
17-08,AJG,59.03,57.9,55.98,-1.4878,0.9207,19.5162,17.0001,30.0002,5.414
17-08,APH,19.44,20.24,17.88,5.5277,2.3822,28.7634,24.0001,37.0002,5.9581
17-08,CNP,28.23,29.62,27.29,4.9917,0.3552,17.8512,19.0001,27.0002,-1.0387
17-08,EXR,79.7,77.63,76.24,-2.2606,0.4052,-7.5796,15.0001,17.0001,5.778
17-08,MAA,103.8,106.46,100.9,2.8501,2.6584,-2.3486,18.0001,28.0001,4.4903
17-08,PPL,38.4,39.24,37.23,2.3782,0.1556,1.6441,29.0001,27.0001,0.6763
17-08,USB,52.96,51.25,52.38,-2.8777,1.5925,25.1601,-5.0,15.0002,3.1079
17-08,VRSK,85.48,81.05,82.06,-7.2313,0.7629,2.3218,13.0001,21.0001,5.6466
17-08,WMT,26.75,26.02,24.34,-2.3653,5.7132,9.6217,23.0002,18.0001,6.5658
