Month,Ticker,Open,Close,Profit,qty,Gewinn
09-05,IRM,10.854052569426141,10.432904243469238,-3.880102139390773,114.0,-48.01090915908693
09-05,RHI,17.716394279463337,15.710447311401367,-11.3225464302702,70.0,-140.41628776433788
09-05,NEM,28.739427589309788,35.09486389160156,22.113997512796,43.0,273.2837609985463
09-05,WBA,19.481758302395566,18.533424377441406,-4.86780459050017,64.0,-60.6933711970662
09-05,ESRX,31.895000457763672,32.025001525878906,0.4075907391422858,39.0,5.070041656494141
09-05,SJM,25.895750611671396,26.688383102416992,3.0608592993954438,48.0,38.04635955578863
09-05,TJX,5.678791827216997,6.026005744934082,6.1142216211021845,219.0,76.03984798004171
09-05,RL,41.80847332522075,42.066402435302734,0.6169302286538818,29.0,7.4799441923774665
09-05,CHRW,37.017551853186205,35.528465270996094,-4.0226500879796605,33.0,-49.13985721227368
09-05,CL,20.62493829337787,23.007688522338867,11.552762946815877,60.0,142.96501373765983
