Month,Ticker,Open,Close,Profit,qty,Gewinn
19-09,HSY,142.6251496168154,139.48431396484375,-2.202161161905876,248.0,-778.9272416889708
19-09,AMT,202.29596081286564,194.82191467285156,-3.6946096748456414,175.0,-1307.9580745024643
19-09,CINF,97.98813144360697,102.1273193359375,4.2241726945397104,362.0,1498.3860170236503
19-09,PG,105.82783591280848,109.8828353881836,3.8316946013296778,335.0,1358.4248242506626
19-09,AWK,117.56873288712264,113.78592681884766,-3.2175272926576826,301.0,-1138.6246265507689
19-09,WEC,81.85330347116493,81.14511108398438,-0.8651970747033321,433.0,-306.6473036491825
19-09,AZO,1097.969970703125,1084.6199951171875,-1.2158780241857032,32.0,-427.19921875
19-09,CHD,74.99161659472797,70.91966247558594,-5.429879103884126,473.0,-1926.0342983541825
19-09,WELL,75.51677447637967,76.58980560302734,1.4209175829978054,469.0,503.25159839776074
19-09,ETR,93.41657612151609,96.94377899169922,3.7757783646394336,379.0,1336.8098877994069
