Month,Ticker,Open,Close,SMA,PCT,ROC_7,ROC_12,Changes_6,Changes_9,PCT_3
22-01,AKAM,117.17,114.55,112.77,-1.9621,1.2494,11.4773,16.0,29.0002,11.8844
22-01,BKR,24.1,27.44,23.64,13.585,4.6823,15.3957,17.0001,24.0002,-1.1634
22-01,DTE,119.75,120.43,115.67,0.7793,2.1251,15.6876,11.0001,16.0001,7.1033
22-01,ETR,112.65,111.77,105.88,-0.6397,1.2911,12.8305,18.0001,27.0001,13.1076
22-01,KO,58.82,61.01,55.61,3.0487,1.9251,7.9686,21.0001,22.0001,12.4499
22-01,LDOS,89.29,89.45,97.56,0.9709,4.4555,-15.43,2.9999,13.9999,-7.2173
22-01,MDLZ,65.75,67.03,62.14,1.1483,1.7584,13.4086,10.0001,21.0001,13.4243
22-01,NRG,43.22,39.93,40.31,-7.3611,2.1155,14.727,15.0001,15.0002,6.6725
22-01,ROL,34.22,30.85,35.82,-9.8567,2.9412,-12.4392,19.0,26.0,-1.8743
22-01,ROST,113.25,97.75,116.48,-15.1807,3.7879,-6.9457,11.9999,17.0,6.0204
