Month,Ticker,Open,Close,Profit,qty,Gewinn
12-02,BIIB,118.45999908447266,116.47000122070312,-1.6798901562969653,24.0,-47.75994873046875
12-02,CMG,7.360000133514404,7.8043999671936035,6.0380411089340305,391.0,173.7603349685669
12-02,SBUX,19.185715114230256,19.34107780456543,0.8097831611183465,150.0,23.30440355027612
12-02,MA,33.304183132430545,39.04576873779297,17.239833154086437,86.0,493.77636206116847
12-02,TJX,14.413488433463113,15.499192237854004,7.532554033694323,200.0,217.14076087817807
12-02,V,23.089767156162875,26.606998443603516,15.23285732442676,124.0,436.1366796426395
12-02,ORLY,81.52999877929688,86.5,6.095917202399334,35.0,173.95004272460938
12-02,RL,121.08103848558878,137.6122283935547,13.652996468091471,23.0,380.21736788321596
12-02,ISRG,51.274444580078125,56.8466682434082,10.86744811955521,56.0,312.0445251464844
12-02,SPG,72.94312182510062,72.73930358886719,-0.2794207748910669,39.0,-7.948911213103813
