Month,Ticker,Open,Close,Profit,qty,Gewinn
17-10,MAR,104.2156489059913,112.83809661865234,8.273659285506154,160.0,1379.5916340257668
17-10,DXC,70.65438542031131,75.29447937011719,6.567312024869677,237.0,1099.7022661039919
17-10,CMA,56.27789768721657,57.90669250488281,2.8941998272906657,297.0,483.7520608468732
17-10,RCL,111.00075638155938,116.05477905273438,4.553142551391315,150.0,758.1034006762486
17-10,LNC,55.57528419454806,57.358089447021484,3.2079102757846383,301.0,536.6243809945004
17-10,KEY,13.83037676475798,13.368873596191406,-3.3368806679407217,1211.0,-558.8803371341216
17-10,RF,11.58299369776382,11.88235092163086,2.584454690023981,1446.0,432.8705457117387
17-10,PGR,40.56145172570389,40.77939987182617,0.5373282682191768,413.0,90.0125843485025
17-10,C,57.69961217597122,58.03916931152344,0.588491192135996,290.0,98.47156931014361
17-10,CFG,28.10156647399577,28.596155166625977,1.7600039951078221,596.0,294.7748608076027
