Month,Ticker,Open,Close,SMA,PCT,ROC_7,ROC_12,Changes_6,Changes_9,PCT_3
17-09,AKAM,47.28,48.72,54.82,3.3861,3.6548,-14.1166,13.9998,23.9997,1.69
17-09,ALLE,79.03,86.47,77.1,9.4461,2.6722,10.5167,13.0001,14.0002,0.3948
17-09,DVA,58.68,59.39,64.89,1.7675,2.0631,-9.3919,10.9998,22.9999,-11.6442
17-09,ETR,79.37,76.36,76.28,-3.5365,0.1137,1.2404,11.0,23.0001,0.2884
17-09,EXR,77.72,79.92,76.52,3.0871,0.1545,-3.6251,5.0,15.0001,0.7594
17-09,HOLX,38.63,36.69,42.5,-4.9896,3.5493,0.4685,9.0,17.0,-10.7641
17-09,IPG,20.18,20.79,23.76,3.3815,3.1154,-12.9646,8.9998,19.9998,-19.652
17-09,MAS,36.86,39.01,36.07,5.9717,0.9259,3.6359,7.0001,14.0002,-0.9861
17-09,STX,31.59,33.17,41.96,5.451,2.5476,-6.5501,24.9996,34.9998,-29.7019
17-09,WEC,65.39,62.78,61.41,-3.7337,0.123,8.9178,23.0001,41.0002,3.9666
