Month,Ticker,Open,Close,Profit,qty,Gewinn
09-07,BDK,,,,,
09-07,AN,17.360000610351562,20.68000030517578,19.124421532822655,73.0,242.35997772216797
09-07,SJM,32.316393840782574,33.1649169921875,2.625674001825379,39.0,33.09240290479212
09-07,TLAB,5.75,5.800000190734863,0.8695685345193614,221.0,11.050042152404785
09-07,DGX,43.014437254936304,41.53904342651367,-3.4299968163673165,29.0,-42.786421024256335
09-07,AMZN,4.2210001945495605,4.288000106811523,1.5872994355337315,301.0,20.16697359085083
09-07,HSY,25.37492535288395,27.995819091796875,10.328675660971165,50.0,131.0446869456463
09-07,CLX,35.77973051453722,39.34031677246094,9.951406024360802,35.0,124.62051902733009
09-07,ESRX,33.962501525878906,35.02000045776367,3.1137250920076296,37.0,39.12746047973633
09-07,CL,24.745038673033868,25.423404693603516,2.7414223494784973,51.0,34.59666704905204
