Month,Ticker,Open,Close,Profit,qty,Gewinn
17-03,OKE,33.63824096921014,34.26242446899414,1.8555771104539405,463.0,288.9969603999934
17-03,CMA,53.46054349497417,50.14379119873047,-6.204112564915295,291.0,-965.1749182069165
17-03,ZION,38.68790582776935,33.62076187133789,-13.097488344262798,403.0,-2042.0590144418777
17-03,RF,11.790770694957429,11.021989822387695,-6.520191872601837,1322.0,-1016.3283135371876
17-03,CFG,28.51062241503672,25.63878631591797,-10.072863571032121,547.0,-1570.8943462179575
17-03,DHR,73.99728335217421,73.24463653564453,-1.0171276328451344,210.0,-158.055831471232
17-03,LNC,54.001643937759,48.91914749145508,-9.4117439316512,288.0,-1463.7589765355292
17-03,AMAT,33.55162566385322,35.73816680908203,6.516945459320842,464.0,1014.5550913861672
17-03,MS,37.71699799395549,34.415252685546875,-8.753998154725224,413.0,-1363.620812372757
17-03,FITB,21.11575126543745,19.3516902923584,-8.35424205799625,738.0,-1301.8769981323396
