Month,Ticker,Open,Close,Profit,qty,Gewinn
17-05,NVDA,2.5835785868153374,3.5643725395202637,37.962613473813754,5706.0,5596.41029413431
17-05,WDC,79.33732729686106,81.19454193115234,2.3409089990415666,185.0,343.5847073438871
17-05,CSX,15.344513009579195,16.400909423828125,6.884522262710116,960.0,1014.1405576789725
17-05,DHR,71.56614268501633,72.7393569946289,1.6393426634382642,205.0,240.50893347057794
17-05,INCY,124.77999877929688,129.3300018310547,3.646420176526509,118.0,536.9003601074219
17-05,NFLX,151.91000366210938,163.07000732421875,7.346457371518709,97.0,1082.5203552246094
17-05,CHTR,346.2900085449219,345.54998779296875,-0.21369971229104265,42.0,-31.08087158203125
17-05,MCHP,33.5492601133273,36.9792366027832,10.223702334625735,439.0,1505.7596788711414
17-05,GLW,23.450620991386504,23.712717056274414,1.1176508502021274,628.0,164.59632874960738
17-05,AVGO,17.518684896049347,18.890426635742188,7.830163895477011,841.0,1153.6348030816787
