Month,Ticker,Open,Close,Profit,qty,Gewinn
20-02,RMD,153.1808737967028,153.04287719726562,-0.09008735621936594,253.0,-34.91313965760477
20-02,PHM,42.54532998263439,38.176841735839844,-10.267844317055767,913.0,-3988.429769323423
20-02,CHTR,522.8400268554688,493.1700134277344,-5.6747784989186,74.0,-2195.5809936523438
20-02,NEE,60.12270832083693,56.85354995727539,-5.43747687831377,646.0,-2111.876302860753
20-02,EQIX,544.8118965291774,528.825439453125,-2.9343076349648363,71.0,-1135.0384523997186
20-02,AWK,125.39935111966831,114.1678466796875,-8.956588961343677,310.0,-3481.7663763940513
20-02,AON,214.22970038548007,200.52099609375,-6.399068041015293,181.0,-2481.275476803143
20-02,FMC,85.833764459513,83.18021392822266,-3.0914996540108697,453.0,-1202.0583906745283
20-02,WEC,86.07928680482858,79.81986999511719,-7.271687582523369,451.0,-2822.9969811798396
20-02,AJG,97.286753447594,91.86833190917969,-5.569536803726397,399.0,-2161.950193827309
