Month,Ticker,Open,Close,SMA,PCT,ROC_7,ROC_12,Changes_6,Changes_9,PCT_3
17-11,A,68.2,69.24,62.86,1.8897,1.4921,56.1395,25.0002,34.0003,13.2256
17-11,AET,170.92,180.18,156.52,5.9294,6.3975,58.3885,24.0002,27.0004,10.7347
17-11,AMP,157.72,163.23,140.95,4.2588,2.0755,77.1015,21.0002,22.0003,8.1742
17-11,APTV,84.24,87.74,78.87,5.4782,1.6467,52.7278,8.0002,19.0004,9.8602
17-11,AVGO,26.42,27.79,24.61,5.5692,6.1489,54.9859,1.0002,16.0003,7.4211
17-11,AVY,106.71,114.12,94.64,7.3429,8.1002,52.1278,17.0002,17.0004,13.6515
17-11,CI,198.2,211.73,179.53,7.295,2.3063,65.9682,19.0002,26.0003,13.1154
17-11,DE,133.87,149.86,124.89,12.2341,3.6114,50.487,27.0002,30.0002,3.9262
17-11,KMX,75.3,68.91,67.86,-8.4708,0.0941,50.3805,21.0003,16.0001,13.1196
17-11,NFLX,197.24,187.58,175.57,-4.3253,2.8732,57.3076,3.0003,12.0004,8.7007
