Month,Ticker,Open,Close,Profit,qty,Gewinn
21-07,ENPH,182.32000732421875,189.60000610351562,3.992978546973668,332.0,2416.9595947265625
21-07,AMAT,137.88037676032815,136.15811157226562,-1.2491010167866494,439.0,-756.0744175594473
21-07,PWR,91.30143202089843,90.34728240966797,-1.0450543765973603,663.0,-632.6011922457968
21-07,DE,340.7547189347451,346.4362487792969,1.667337098753373,177.0,1005.6307824856667
21-07,CARR,46.55458336853518,52.902931213378906,13.636354114886966,1300.0,8252.852198296849
21-07,ALB,164.98549248644554,199.96243286132812,21.200009678278917,367.0,12836.53711758191
21-07,SCHW,70.31123358505921,65.03739929199219,-7.5006994247754015,861.0,-4540.771326330709
21-07,HWM,34.228613069772244,32.48649597167969,-5.089651440277152,1768.0,-3080.0630294276402
21-07,HCA,201.51953973127078,241.13949584960938,19.660602724268017,300.0,11885.986835501577
21-07,URI,316.4164318225449,322.63311767578125,1.9647165026887243,191.0,1187.386997968144
