Month,Ticker,Open,Close,Profit,qty,Gewinn
14-05,PBI,16.257212543046784,16.951765060424805,4.272273094412372,390.0,270.87548177742826
14-05,COV,0.017999999225139618,0.032999999821186066,83.33334023201937,352513.0,5287.695210114121
14-05,LMT,123.06154734633961,124.02653503417969,0.7841504585703407,51.0,49.214372079844026
14-05,NOC,101.82162678790274,102.69651794433594,0.8592390281247576,62.0,54.24325169885799
14-05,HPQ,10.93476159315821,11.060216903686523,1.147307231707816,580.0,72.7640801064215
14-05,STZ,70.43364390393488,74.16249084472656,5.294127542055745,90.0,335.59622467125155
14-05,EA,27.855584456928778,34.35978698730469,23.34972558351063,227.0,1476.4539743953314
14-05,VLO,38.13581936125145,37.5788688659668,-1.460439305128847,166.0,-92.45378221725238
14-05,SEE,28.946351839989596,27.977783203125,-3.3460818904526386,219.0,-212.11653147334653
14-05,GILD,56.62031602002196,58.4855842590332,3.294344451118307,112.0,208.91004276925923
