Month,Ticker,Open,Close,SMA,PCT,ROC_7,ROC_12,Changes_6,Changes_9,PCT_3
21-04,AKAM,102.31,108.7,105.13,6.6157,3.1498,11.3783,13.9999,24.0,-1.1749
21-04,ALLE,125.85,134.38,110.04,6.8997,7.092,36.5138,9.0003,19.0002,8.5695
21-04,EXR,133.12,148.69,115.85,11.6101,3.8727,38.419,21.0002,27.0004,14.2385
21-04,GD,181.63,190.23,153.0,4.7819,3.4082,37.2232,27.0003,21.0002,20.4197
21-04,MMC,121.78,135.7,114.6,10.9413,5.3194,40.8744,12.0001,15.0001,4.4869
21-04,MSI,188.33,188.3,169.9,0.2025,2.4364,41.4761,13.0002,29.0003,10.6185
21-04,NRG,37.72,35.82,35.49,-5.0617,4.5784,38.4079,27.0003,25.0002,4.6523
21-04,PPL,28.9,29.13,28.06,1.0636,0.7,16.8558,14.0001,15.0001,2.8567
21-04,ROL,34.76,37.28,37.13,8.1509,2.5618,42.8809,10.0,21.0002,-11.4987
21-04,TDY,416.12,447.75,362.73,8.0307,7.1157,39.1496,15.0003,21.0003,6.9682
