Month,Ticker,Open,Close,SMA,PCT,ROC_7,ROC_12,Changes_6,Changes_9,PCT_3
21-09,ADM,60.21,60.01,60.19,0.2514,0.5901,34.0483,5.0001,19.0002,-9.8797
21-09,AJG,143.8,148.65,135.35,3.6194,0.9364,36.3913,26.0002,30.0002,-1.7599
21-09,BSX,45.33,43.39,41.57,-3.8384,3.6145,10.0683,17.0002,27.0003,6.4963
21-09,CMCSA,61.01,55.93,56.1,-7.7202,2.2408,35.4162,8.0002,19.0002,5.9145
21-09,ED,75.51,72.59,74.4,-3.7309,0.8576,5.7611,30.0001,16.0,-2.0713
21-09,FE,39.13,35.62,36.35,-8.5813,1.5975,35.9566,27.0002,38.0004,2.845
21-09,GD,201.0,196.03,184.23,-2.062,0.8989,34.1212,5.0002,23.0003,5.6649
21-09,KO,56.38,52.47,53.78,-6.9764,0.4429,13.6887,17.0001,21.0001,2.0063
21-09,LDOS,98.54,96.13,100.97,-1.8018,1.4634,8.4208,23.0001,29.0,-3.6264
21-09,MAS,60.68,55.55,59.46,-8.7182,0.608,4.1509,19.0001,21.0001,1.0851
