Month,Ticker,Open,Close,SMA,PCT,ROC_7,ROC_12,Changes_6,Changes_9,PCT_3
15-07,AIZ,67.88,74.6,63.55,10.9016,0.0876,2.212,-2.0,5.0001,8.994
15-07,CMCSA,30.19,31.2,29.33,3.8993,2.0994,12.0343,14.0,19.0001,6.5706
15-07,DHR,57.8,61.54,57.51,6.8821,0.1043,8.7133,4.0,5.0001,1.0402
15-07,GIS,55.12,58.21,54.99,4.4762,0.9192,6.0525,-2.0,6.0001,-1.4404
15-07,MTB,126.57,131.15,123.33,4.9649,0.2126,0.7094,-2.0,6.0,-1.3649
15-07,PGR,28.78,30.5,27.1,9.32,0.2114,9.7397,4.0,13.0001,2.4864
15-07,PHM,20.31,20.72,20.94,3.0532,0.8889,-0.0496,8.0,20.0002,-9.1179
15-07,PVH,116.14,116.04,107.01,0.8948,2.268,-1.2007,3.9999,8.0,8.4522
15-07,T,26.88,26.24,25.71,-2.1253,1.5126,0.4525,4.0001,6.0,8.771
15-07,URBN,35.06,32.62,39.68,-6.8157,0.2825,3.3668,0.0,1.0,-24.8588
