Month,Ticker,Open,Close,Profit,qty,Gewinn
13-08,BAC,12.019822222366445,11.428951263427734,-4.915804477034775,413.0,-244.0297060416874
13-08,DXC,15.84235225407056,16.50791358947754,4.201152232528907,313.0,208.32069798238442
13-08,HIG,24.588268046946936,23.437952041625977,-4.678312450167842,202.0,-232.36383307483388
13-08,APTV,41.970301075254355,42.599552154541016,1.499277020096638,118.0,74.25162735582597
13-08,TSN,22.33317411566819,23.23017692565918,4.016459126433282,222.0,199.13462381799985
13-08,STZ,46.27994266098306,47.822608947753906,3.333336642336447,107.0,165.0652926844805
13-08,KR,16.023457525055296,14.904433250427246,-6.983663000811606,310.0,-346.8975251346954
13-08,KMX,49.5099983215332,47.560001373291016,-3.9385922325795804,100.0,-194.99969482421875
13-08,BBY,20.827223743173118,24.84360694885254,19.284294705845937,238.0,955.8992029517023
13-08,UNM,22.77891558407887,20.994426727294922,-7.8339499973001425,218.0,-389.0185707789007
