Month,Ticker,Open,Close,Profit,qty,Gewinn
17-07,CMA,54.23464315290738,53.06055450439453,-2.16483151774902,289.0,-339.3116194202136
17-07,ZION,35.483902612376376,36.35013961791992,2.4412112021787946,442.0,382.87675645024734
17-07,SCHW,39.23581242257448,38.95431900024414,-0.7174400246861821,400.0,-112.59736893213699
17-07,URI,111.21566843755168,116.46316528320312,4.718307158849604,141.0,739.8970552368531
17-07,NTAP,33.17916050750687,35.805084228515625,7.914376617258388,473.0,1242.0619200371405
17-07,RJF,48.27308606774751,49.65180206298828,2.8560759370259596,325.0,448.0826984532495
17-07,PFG,48.9249430931826,50.57673263549805,3.376170594965118,321.0,530.224443083259
17-07,PNC,98.44962994074578,101.51622772216797,3.1148901049886044,159.0,487.5890472461281
17-07,JEF,19.229095539505767,18.988367080688477,-1.251896940876492,816.0,-196.43442239490918
17-07,JPM,74.68279998293121,74.8785629272461,0.26212587685467154,210.0,41.11021830612458
