Month,Ticker,Open,Close,Profit,qty,Gewinn
13-07,THC,46.63999938964844,44.650001525878906,-4.2667193177777,100.0,-198.99978637695312
13-07,GILD,37.427599977420975,44.21886444091797,18.14507066334463,125.0,848.9080579371242
13-07,STZ,46.27111960502322,45.91851043701172,-0.7620502184114536,101.0,-35.61352596916195
13-07,DXC,14.422702910574195,15.625960350036621,8.342801255236578,324.0,389.8554103858261
13-07,KMX,46.65999984741211,49.040000915527344,5.100730981350905,100.0,238.00010681152344
13-07,C,37.40930025565192,40.216915130615234,7.505125345238526,125.0,350.9518593704142
13-07,R,43.739396871419,44.52419662475586,1.7942628601943091,106.0,83.18877385370745
13-07,ETN,49.39435799667906,51.79045867919922,4.850960270971138,94.0,225.2334641568947
13-07,LNC,25.819501636615005,29.382553100585938,13.79984600058321,181.0,644.9123149787388
13-07,TMO,81.94014802139367,87.79924011230469,7.150453388711569,57.0,333.9682491819281
