Month,Ticker,Open,Close,Profit,qty,Gewinn
16-01,HAS,49.98295219675627,56.323341369628906,12.685103408686018,209.0,1325.1413371303804
16-01,NI,14.617725476446749,15.822687149047852,8.243154343968447,717.0,863.9575192549906
16-01,NFX,32.47999954223633,29.06999969482422,-10.498768151082686,322.0,-1098.0199508666992
16-01,ICE,45.05197367448225,47.11479568481445,4.578760578253204,232.0,478.57470639707157
16-01,EQR,50.74410430787802,48.420169830322266,-4.579713267684896,206.0,-478.73050237648505
16-01,ROST,48.684169020069014,51.6786994934082,6.150932702794532,215.0,643.8240517679257
16-01,O,33.339860545777924,36.503231048583984,9.48825355301812,314.0,993.298337881103
16-01,AIV,3.321237174783691,3.294311046600342,-0.8107258460125765,3157.0,-85.00578667483366
16-01,MAC,48.77426918337486,47.61398696899414,-2.37888180347398,215.0,-249.46067609185516
16-01,TJX,30.843846207524802,31.439620971679688,1.931583889202306,339.0,201.96764504850623
