Month,Ticker,Open,Close,Profit,qty,Gewinn
22-05,MRK,82.77692636851675,85.86518096923828,3.7308157432336224,972.0,3001.783471901324
22-05,CHRW,98.85787046944128,101.79418182373047,2.970235288647912,814.0,2390.157442391399
22-05,PSX,78.99939951849736,92.82182312011719,17.496871730503944,1019.0,14085.049650050609
22-05,KMB,127.58243704313678,121.44709777832031,-4.808921515382288,631.0,-3871.39907609919
22-05,LKQ,46.986047866126796,48.80653381347656,3.874524523826129,1714.0,3120.3129137574997
22-05,FISV,,,,,
22-05,RE,,,,,
22-05,PKI,,,,,
22-05,ABMD,,,,,
22-05,NLOK,,,,,
