Month,Ticker,Open,Close,Profit,qty,Gewinn
12-09,SHW,42.475443962899455,44.178367614746094,4.009195650395256,88.0,149.85728136250424
12-09,DHI,16.758515078672506,18.196218490600586,8.578942735551514,225.0,323.483267683818
12-09,HD,43.15077209472656,45.87096405029297,6.303924179143111,87.0,236.65670013427734
12-09,AAPL,20.165417575356905,20.206003189086914,0.20126344311166988,187.0,7.589509767511707
12-09,TJX,19.501806688750918,19.063425064086914,-2.2479026259493806,193.0,-84.60765356015273
12-09,MAS,10.418685985961194,11.065716743469238,6.2102913782015845,362.0,234.2251342179122
12-09,M,25.46826083001894,23.937864303588867,-6.009034290343948,148.0,-226.498685911651
12-09,BIIB,145.89999389648438,149.2100067138672,2.2686860561017275,25.0,82.75032043457031
12-09,RF,4.86187136120881,5.0291666984558105,3.4409659330313,776.0,129.82118170367224
12-09,WMB,16.48135811581191,17.860336303710938,8.366896576175115,229.0,315.786005028877
