Month,Ticker,Open,Close,Profit,qty,Gewinn
15-05,SWKS,81.13345066780666,92.67382049560547,14.223935667484156,111.0,1280.9810508856683
15-05,ANDV,79.3021188711838,82.08590698242188,3.5103577948024203,114.0,317.3518446811413
15-05,AAPL,28.223596432632526,29.280961990356445,3.7463884528244535,320.0,338.3569784716542
15-05,SBUX,41.53127697180511,43.33994674682617,4.354958255314265,217.0,392.48134117956977
15-05,SHW,85.18531809013317,88.00990295410156,3.3158118409322026,106.0,299.4059955806501
15-05,EFX,88.95186797844214,91.64899444580078,3.0321189747384545,101.0,272.409773203223
15-05,NKE,44.87216153516782,45.80104446411133,2.070065040694578,201.0,186.7054687176452
15-05,CME,63.41524177183409,65.18675231933594,2.7935090965602294,142.0,251.55449774526235
15-05,TWX,79.91443809437204,79.92449188232422,0.012580690288156896,113.0,1.1360780385956417
15-05,SEE,39.436573143622255,41.94280242919922,6.355088908079416,229.0,573.9265063971247
