Month,Ticker,Open,Close,Profit,qty,Gewinn
16-04,NVDA,0.86718498445513,0.8701238036155701,0.33889184120116556,13903.0,40.85840278759776
16-04,AMZN,29.524499893188477,32.97949981689453,11.70214545955154,408.0,1409.6399688720703
16-04,EQIX,279.62340423970545,281.36090087890625,0.621370247574606,43.0,74.71235548563436
16-04,AVY,61.6203255222559,62.367591857910156,1.2126945603108892,195.0,145.71693545258063
16-04,PM,62.93206506784548,63.1573486328125,0.3579789805469583,191.0,43.02916090870115
16-04,MAS,27.67134139010422,27.197111129760742,-1.71379570530351,435.0,-206.29016324941324
16-04,MCD,101.79467678055754,102.85173034667969,1.038417331390401,118.0,124.73232080241368
16-04,PGR,28.90282574501941,26.828933715820312,-7.175395400764488,417.0,-864.8129761760235
16-04,GE,135.4527081196822,132.2276611328125,-2.3809394670944037,89.0,-287.02918183140326
16-04,VRSN,88.19000244140625,86.4000015258789,-2.029709565680789,136.0,-243.44012451171875
