Month,Ticker,Open,Close,Profit,qty,Gewinn
15-11,SBUX,52.70170129515363,51.512969970703125,-2.2555843459266502,203.0,-241.31245886345312
15-11,EFX,97.61815632988701,102.40264129638672,4.90122447132806,110.0,526.2933463149675
15-11,AVY,55.2352277520718,56.340187072753906,2.000461237603316,194.0,214.3621082123285
15-11,REGN,568.2899780273438,544.5,-4.186239234751923,18.0,-428.2196044921875
15-11,CTAS,18.25126769410345,18.06638526916504,-1.012984018628704,588.0,-108.710865863786
15-11,CTSH,61.989028507795574,58.40753173828125,-5.7776300995972605,173.0,-619.5989411259781
15-11,NOC,163.19906286262852,162.05299377441406,-0.702252248335001,65.0,-74.49449073393993
15-11,CCL,47.1007563023964,44.10205841064453,-6.3665599603106555,228.0,-683.7031193194257
15-11,GT,29.84515228972779,31.699111938476562,6.211928928192723,360.0,667.4254735495584
15-11,VLO,45.49914781928385,50.058837890625,10.021484554945056,236.0,1076.0868568365117
