Month,Ticker,Open,Close,Profit,qty,Gewinn
12-10,SHW,44.32375113892279,42.30039978027344,-4.56493709728586,87.0,-176.03156820249347
12-10,HD,46.17489681503647,46.63837814331055,1.0037517357768067,84.0,38.93243157502255
12-10,CF,32.740541882782196,30.120302200317383,-8.003043113476267,118.0,-309.18828253084797
12-10,DFS,31.170790023274037,31.99028778076172,2.6290567447145032,124.0,101.61772192847252
12-10,ALL,30.690689721160826,30.837249755859375,0.47753907139303464,126.0,18.466564372017167
12-10,SNI,58.319724318082244,56.595394134521484,-2.956684387182751,66.0,-113.80579211501014
12-10,DVA,52.11000061035156,56.2599983215332,7.963917986132686,74.0,307.0998306274414
12-10,ROP,102.59384720634525,101.7733383178711,-0.7997642264295595,37.0,-30.3588288735436
12-10,LOW,24.498096466064453,26.30009651184082,7.355673728661144,158.0,284.716007232666
12-10,V,30.94755750575602,31.840179443359375,2.8843049647369874,125.0,111.57774220041938
