Month,Ticker,Open,Close,Profit,qty,Gewinn
19-05,VRSN,197.86000061035156,194.97999572753906,-1.4555771120632581,158.0,-455.040771484375
19-05,WELL,61.87017424216123,67.94282531738281,9.815151079829024,506.0,3072.7614440621223
19-05,AMT,170.28678032113984,182.3583984375,7.088993105392312,183.0,2209.1061152939087
19-05,IQV,137.2100067138672,135.85000610351562,-0.9911817971029321,228.0,-310.08013916015625
19-05,O,52.66338732115626,52.93410873413086,0.5140600078070675,594.0,160.80851930691364
19-05,PAYX,72.08489323129285,73.7324447631836,2.2855711620524684,434.0,715.0373648405816
19-05,MA,247.27027815948966,243.96240234375,-1.3377571458895998,126.0,-416.7923527831976
19-05,CMCSA,38.01506059451716,35.84675979614258,-5.703794139650302,823.0,-1784.5115570622802
19-05,CINF,83.58151111490935,85.10621643066406,1.8242136274115979,374.0,570.2397880922637
19-05,HSY,111.33192739040814,118.18004608154297,6.151082489680163,281.0,1924.321352208887
