Month,Ticker,Open,Close,Profit,qty,Gewinn
11-03,TMUS,23.530110516641496,26.499927520751953,12.621347451853554,91.0,270.25334737405154
11-03,IPG,8.546250740878044,8.157327651977539,-4.550803629481936,252.0,-98.00861840292723
11-03,INTU,46.73289390320512,47.186012268066406,0.9695919234101036,46.0,20.84344478361932
11-03,AZO,265.5400085449219,273.55999755859375,3.020256366495943,8.0,64.159912109375
11-03,AVB,77.67190762998835,77.59811401367188,-0.0950068288112805,27.0,-1.992427640544932
11-03,OKE,13.594545120647096,14.02009105682373,3.130269769235049,158.0,67.23625791590825
11-03,HES,71.48786745337358,69.96465301513672,-2.130731398905341,30.0,-45.69643314710589
11-03,ROST,15.88233853024604,15.569305419921875,-1.970951001504156,135.0,-42.25946989376225
11-03,VNO,40.44357866873008,37.83612823486328,-6.447130841768992,53.0,-138.1948729949405
11-03,FIS,25.74559211730957,26.026042938232422,1.0893158706351742,83.0,23.27741813659668
