Month,Ticker,Open,Close,SMA,PCT,ROC_7,ROC_12,Changes_6,Changes_9,PCT_3
14-02,CMG,11.0,11.3,9.96,2.4323,7.8955,79.7857,8.0003,14.0005,5.672
14-02,COV,0.02,0.02,0.02,5.5556,0.0,90.0,1.001,1.001,5.5556
14-02,HUM,97.19,112.46,97.66,15.2002,0.1767,30.8499,10.0001,16.0003,5.7331
14-02,MSFT,37.74,38.31,35.81,1.3555,1.1647,37.8506,12.0002,14.0002,7.2396
14-02,NEE,23.01,22.85,21.09,-0.5395,2.7252,27.5919,1.0001,7.0001,8.4797
14-02,WEC,42.72,43.96,41.29,3.0302,1.3208,8.2171,1.0,1.0,1.5644
