Month,Ticker,Open,Close,Profit,qty,Gewinn
20-06,DVA,80.86000061035156,79.13999938964844,-2.1271348104379477,590.0,-1014.8007202148438
20-06,AAPL,77.49016900323439,88.96432495117188,14.80724083523236,616.0,7068.080063929494
20-06,QRVO,104.73999786376953,110.52999877929688,5.527975017775091,456.0,2640.2404174804688
20-06,ANSS,281.8500061035156,291.7300109863281,3.5054123359443357,169.0,1669.7208251953125
20-06,MCO,259.99519155415663,264.9030456542969,1.8876711029934343,183.0,898.1373003256642
20-06,KR,29.838793861455493,30.878726959228516,3.485171359812788,1600.0,1663.8929564368368
20-06,SBAC,299.83548971486573,283.8661193847656,-5.326044073463913,159.0,-2539.129882485917
20-06,CPB,44.686419517254386,43.07217788696289,-3.612376305217745,1068.0,-1724.010061151317
20-06,CHTR,545.0399780273438,510.0400085449219,-6.421541702151247,87.0,-3044.997344970703
20-06,KEYS,107.93000030517578,100.77999877929688,-6.624665529196731,442.0,-3160.3006744384766
