Month,Ticker,Open,Close,Profit,qty,Gewinn
13-06,MS,19.743468449129455,18.508554458618164,-6.254797598978827,241.0,-297.6142717132212
13-06,LYB,39.55207031991042,39.220611572265625,-0.838031346940491,120.0,-39.77504971737545
13-06,TMO,85.44021506033647,81.55467224121094,-4.547674436893243,55.0,-213.7048550519043
13-06,GS,130.67252646532089,122.33362579345703,-6.381525556618752,36.0,-300.20042418709875
13-06,JPM,39.752241891082875,38.4344367980957,-3.315045970483437,119.0,-156.81880606547344
13-06,APTV,37.639715513678496,39.12956237792969,3.958177802140328,126.0,187.72070489565013
13-06,STT,49.489789888468856,48.724693298339844,-1.5459685560461027,96.0,-73.44927265238516
13-06,SEE,20.199656100590975,20.097360610961914,-0.506421936688654,236.0,-24.141735552458314
13-06,V,41.27383442147859,42.197444915771484,2.2377627551179367,115.0,106.21520684368289
13-06,AVY,34.76628471148931,34.25359344482422,-1.4746794801909426,137.0,-70.23870353311784
