Month,Ticker,Open,Close,Profit,qty,Gewinn
24-04,RCL,139.7833215472094,139.304443359375,-0.34258607002171143,1488.0,-712.5707434975825
24-04,AVGO,131.7151687131544,129.19052124023438,-1.9167477046004804,1580.0,-3988.943007213659
24-04,PHM,120.10761343770912,111.06639862060547,-7.5275950943714784,1732.0,-15659.384063223522
24-04,KLAC,697.3027866779748,686.634033203125,-1.530002988468886,298.0,-3179.2885355052513
24-04,AMZN,180.7899932861328,175.0,-3.2026071691750673,1151.0,-6664.282272338867
24-04,MLM,612.2988357757191,585.4434204101562,-4.385998110144997,339.0,-9103.98580892581
24-04,PH,552.6266641365484,541.8085327148438,-1.9575840479227324,376.0,-4067.617414560932
24-04,LEN,170.16489058541268,150.6739959716797,-11.454122261460109,1223.0,-23837.36411259545
24-04,MAS,78.17141282242089,67.90396118164062,-13.134535081391526,2662.0,-27331.95626775707
24-04,CE,170.45528772694436,152.8372039794922,-10.335897455803734,1220.0,-21494.062171891655
