Month,Ticker,Open,Close,Profit,qty,Gewinn
14-10,COV,0.03400000184774399,0.03400000184774399,0.0,228825.0,0.0
14-10,MU,33.57069991951558,32.43370819091797,-3.386857382549386,231.0,-262.64508930604893
14-10,FDX,140.87380188256057,146.4737548828125,3.975155724781482,55.0,307.9974150138561
14-10,ANDV,55.90920683555752,65.35401153564453,16.89311159048717,139.0,1312.8278533120947
14-10,TSN,32.21337903961089,32.64213562011719,1.3309891519889259,241.0,103.3303359020172
14-10,IRM,17.87399371292618,19.800819396972656,10.7800512576718,435.0,838.1691725602176
14-10,NI,11.697606116140559,12.092425346374512,3.3752139225236384,665.0,262.5547881055786
14-10,ADSK,53.47999954223633,57.540000915527344,7.591625669489005,145.0,588.7001991271973
14-10,INTU,80.15625351983866,80.99817657470703,1.0503523030302289,97.0,81.6665363222323
14-10,ADBE,69.12999725341797,70.12000274658203,1.4320924815530989,112.0,110.880615234375
