Month,Ticker,Open,Close,Profit,qty,Gewinn
24-01,NVDA,49.2334346200538,61.5137939453125,24.943129440448697,3400.0,41753.22170587958
24-01,BX,126.62475850053697,121.96942901611328,-3.676476496027392,1322.0,-6154.345578408116
24-01,BKNG,3494.847079629084,3482.406494140625,-0.35596938020473595,47.0,-584.7075179575713
24-01,TDG,952.4911625328762,1034.9310302734375,8.655184529096967,175.0,14426.976854598235
24-01,WDC,51.7599983215332,57.25,10.606649645471194,3234.0,17754.66542816162
24-01,PNR,71.20953939651226,72.74715423583984,2.159282102311841,2351.0,3614.93248725916
24-01,LLY,577.601423457191,642.4859008789062,11.233434473439134,289.0,18751.613974875705
24-01,PH,454.5584542502777,460.5269775390625,1.313037571510785,368.0,2196.4165702728096
24-01,MSFT,371.8278333128194,395.4189147949219,6.344624949648475,450.0,10615.986666946117
24-01,BR,201.87025607389717,201.72206115722656,-0.07341097175621347,829.0,-122.8535859199311
