Month,Ticker,Open,Close,Profit,qty,Gewinn
15-03,LUV,39.225033023629386,40.2412109375,2.5906362226858097,235.0,238.80180975959422
15-03,EW,22.170000076293945,23.74333381652832,7.096679002345686,416.0,654.5068359375
15-03,AAPL,28.928630341019584,27.849821090698242,-3.7292095671450984,319.0,-344.1401508525081
15-03,MO,30.270241073133125,27.16905975341797,-10.244983884412019,305.0,-945.8603025131226
15-03,KDP,10.200253459613222,10.205830574035645,0.0546762337279592,906.0,5.052865666714666
15-03,MAR,75.91263249342109,73.1529769897461,-3.6353047088890715,121.0,-333.918315944674
15-03,RHI,50.76948365663537,49.565555572509766,-2.3713616870087244,182.0,-219.11491131086052
15-03,ZTS,43.046745224548886,43.233524322509766,0.4338983051716595,214.0,39.970726963628294
15-03,VRTX,120.62000274658203,117.97000122070312,-2.196983473335229,76.0,-201.40011596679688
15-03,RCL,68.2437733671468,73.09283447265625,7.105499690677762,135.0,654.6232492437756
