Month,Ticker,Open,Close,Profit,qty,Gewinn
12-04,BIIB,126.11000061035156,134.00999450683594,6.264367503171604,25.0,197.49984741210938
12-04,FAST,19.534499454902296,16.891372680664062,-13.530557976876779,166.0,-438.7590445235467
12-04,MA,39.216809413800625,42.0745849609375,7.287118941734222,82.0,234.3375948652237
12-04,M,24.97769269158807,25.827707290649414,3.403094951791158,129.0,109.65188327891319
12-04,ROST,25.770315408953426,27.222169876098633,5.633824980817994,125.0,181.48180839315086
12-04,ISRG,59.64666748046875,64.24444580078125,7.708357423016196,54.0,248.280029296875
12-04,TJX,16.803138192644468,17.6583309173584,5.089482184276083,193.0,165.05219586978856
12-04,V,26.979679411542726,28.118309020996094,4.220322977471064,120.0,136.63555313440412
12-04,ORLY,91.19000244140625,105.5,15.692507046250578,35.0,500.84991455078125
12-04,GWW,173.69350571194227,168.1667022705078,-3.1819286615126785,18.0,-99.48246194582015
