Month,Ticker,Open,Close,Profit,qty,Gewinn
11-11,GT,12.05086140444263,12.460572242736816,3.3998469034184056,213.0,87.26840855666173
11-11,EL,40.71969163071519,50.64740753173828,24.380626432677936,63.0,625.4461017644547
11-11,HRB,9.192073539704074,9.697607040405273,5.499667713901627,279.0,141.04384669563464
11-11,AAPL,11.985819856658239,11.527084350585938,-3.827318544400359,214.0,-98.16939829947248
11-11,MCO,29.34918377548605,29.995210647583008,2.201174918658393,87.0,56.20433787243529
11-11,TPR,42.286750584355794,42.647884368896484,0.854011669258631,60.0,21.668027072441447
11-11,M,18.14239440853282,20.190828323364258,11.29086860700156,141.0,288.8291819912328
11-11,MAT,21.191661878887082,22.130538940429688,4.430407897730729,121.0,113.60412444665525
11-11,HP,29.56744456803132,33.43455123901367,13.0789343735289,86.0,332.57117370448225
11-11,NSC,52.60585910215274,56.3661994934082,7.148139875357687,48.0,180.49633878026214
