Month,Ticker,Open,Close,Profit,qty,Gewinn
13-02,WHR,78.4964496914202,77.68533325195312,-1.0333160832823338,55.0,-44.6114041706889
13-02,EXPE,61.55704564575588,59.643592834472656,-3.1084221005254604,70.0,-133.9416967898255
13-02,DHI,21.25127667582645,19.861835479736328,-6.538154000275314,204.0,-283.4460040023848
13-02,GILD,28.929509212222467,30.765949249267578,6.347981998495957,150.0,275.46600555676673
13-02,ALL,34.29428334676535,35.8880500793457,4.6473247930713235,126.0,200.81460830512486
13-02,HD,51.61117265512843,52.282840728759766,1.3014005283691157,84.0,56.42011818503238
13-02,EFX,52.31145971585541,48.86599349975586,-6.58644632517346,83.0,-285.97369593626297
13-02,AIG,29.72103511236521,29.580934524536133,-0.47138529092074055,146.0,-20.454685823045416
13-02,RF,5.484317399989492,5.351405143737793,-2.4234967919973736,791.0,-105.133594695094
13-02,MCO,48.499646623072564,42.38498306274414,-12.607645593482564,89.0,-544.2050568692297
