Month,Ticker,Open,Close,Profit,qty,Gewinn
15-01,COV,0.03400000184774399,0.03400000184774399,0.0,254320.0,0.0
15-01,VRTX,119.97000122070312,110.13999938964844,-8.19371653832936,72.0,-707.7601318359375
15-01,EIX,44.88539456459775,47.053375244140625,4.830035918304733,192.0,416.2522904722314
15-01,EXC,18.723732956342026,18.198591232299805,-2.804684969961332,461.0,-242.09033478346404
15-01,VNO,58.44706457547494,60.5985107421875,3.681016629901601,147.0,316.26258650674635
15-01,BXP,89.2932609183862,95.82425689697266,7.314097291794253,96.0,626.9756139443002
15-01,AEP,43.039586030468556,44.40400314331055,3.1701446010100884,200.0,272.88342256839826
15-01,DTE,53.386582799042685,55.12657165527344,3.259225005616867,161.0,280.13820585315113
15-01,CMS,26.06006695214042,28.173246383666992,8.108879518258519,331.0,699.4623918352952
15-01,NI,12.230425667947385,12.437430381774902,1.6925389144060659,706.0,146.14532796222736
