Month,Ticker,Open,Close,SMA,PCT,ROC_7,ROC_12,Changes_6,Changes_9,PCT_3
21-05,AKAM,108.98,114.21,104.43,5.0641,0.6205,11.2476,25.0002,29.0,-0.781
21-05,ALLE,135.81,140.48,114.59,4.6356,0.4281,33.6582,10.0003,20.0003,23.6554
21-05,FE,38.0,37.91,31.85,0.0825,5.4195,-8.1173,23.0003,41.0003,21.5898
21-05,HAS,99.71,95.97,92.32,-3.4311,0.8936,37.7233,19.0002,27.0003,6.5032
21-05,LEG,50.12,55.03,44.31,10.7336,2.4557,41.3891,12.0002,22.0003,20.4521
21-05,MMC,136.1,138.35,116.23,2.0094,6.611,39.4226,25.0003,18.0002,21.5284
21-05,MSI,188.78,205.31,174.72,8.9784,0.7096,30.9367,18.0002,30.0003,12.2131
21-05,ROL,37.5,34.09,37.03,-8.763,6.9708,39.7825,12.0,24.0001,4.1671
21-05,TDY,448.49,419.47,378.69,-6.2579,1.0305,37.4858,16.0004,26.0004,23.5888
21-05,WMB,24.56,26.34,21.76,7.9642,6.5835,25.7615,16.0003,20.0003,14.5892
