Month,Ticker,Open,Close,Profit,qty,Gewinn
12-06,AAPL,17.165771180552248,17.61334228515625,2.60734632832035,190.0,85.03850987476035
12-06,CINF,24.215931555331483,26.228361129760742,8.310353743076194,135.0,271.67799254794994
12-06,DUK,39.024860208050896,41.14830017089844,5.441249376748497,83.0,176.24551691634593
12-06,PRGO,85.29096832140533,98.14952850341797,15.076109973986012,38.0,488.62528691648026
12-06,BMY,22.18000921601111,24.258337020874023,9.37027475787804,147.0,305.5141873148481
12-06,SO,26.599036972709012,26.99551010131836,1.490554447576935,123.0,48.76619481894974
12-06,TGT,40.66547061248646,41.35482406616211,1.6951813007273604,80.0,55.14827629405204
12-06,ED,37.68718031263492,39.08230209350586,3.701847071862821,86.0,119.98047315490061
12-06,XEL,18.383032481265342,18.990150451660156,3.302599671809016,177.0,107.45988075988207
12-06,DTE,31.152601488938835,33.15951156616211,6.442190960956682,105.0,210.7255581084438
