Month,Ticker,Open,Close,Profit,qty,Gewinn
22-11,OXY,72.16177457261296,67.7455062866211,-6.119955214721031,1560.0,-6889.378526147304
22-11,EQT,40.96756934302079,41.145938873291016,0.4353920262555462,2748.0,490.159469182576
22-11,CF,103.34864053110776,103.9347915649414,0.5671589203509784,1089.0,638.3184758448388
22-11,MCK,383.861415817809,378.14373779296875,-1.4895162132038902,293.0,-1675.2796612781985
22-11,VRTX,312.44000244140625,316.3999938964844,1.2674406043191495,360.0,1425.596923828125
22-11,CVX,170.02657594264105,170.81997680664062,0.4666334422139017,662.0,525.2313719677217
22-11,CTRA,28.626200988864134,26.02509307861328,-9.086458630199337,3933.0,-10230.157411016606
22-11,LW,83.88849921785565,84.74207305908203,1.0175099676174624,1342.0,1145.4960949257995
22-11,LLY,339.8471517302773,365.677490234375,7.6005752505462185,331.0,8549.842044856343
22-11,HSY,227.82629501657635,225.80674743652344,-0.8864418305648061,494.0,-997.6565045461401
