Month,Ticker,Open,Close,Profit,qty,Gewinn
09-11,HRL,6.748592276949014,6.9239044189453125,2.597758685098034,210.0,36.81554981922262
09-11,ESRX,40.279998779296875,42.900001525878906,6.504475734812239,35.0,91.7000961303711
09-11,WAT,57.43000030517578,58.779998779296875,2.350685124407752,24.0,32.39996337890625
09-11,MSFT,20.803701342550088,22.185609817504883,6.642608698329844,68.0,93.96977629692604
09-11,TROW,30.39292323475465,30.35567283630371,-0.12256273660555222,46.0,-1.7135183287432412
09-11,EL,17.958412242436403,19.715652465820312,9.785053375885232,79.0,138.82197764732888
09-11,NOC,33.16185571618036,36.44464874267578,9.899304353144736,42.0,137.8773071128076
09-11,MKC,13.047396280968673,13.289496421813965,1.8555437087354065,108.0,26.146815211291496
09-11,VZ,13.178671565430104,13.894136428833008,5.428960421774906,107.0,76.5547403841107
09-11,K,29.613857099278153,30.432743072509766,2.765212145403285,47.0,38.487640741885784
